period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
96,"0,576376367","0,2477252871","0,1758983459","0,8616333667","0,9912109039","0,8877513904","0,9921643821","0,4966251096","0,5606951923","0,1844242699","0,1833256095","0,2134483732","0,251755615","0,151559884","0,1787600966","5667,2336442551","3769,3369975703","3169,4129787655","2523,9069553721","4495,5543374219","4967,1471210599","3213,2042345","0,5499193471","0,7614427581","482,1752952114","483,3632923155","416,2608748566","656,4548562369","0,7150153666","0,4722572628","0,2427581038","0,3873082076","0,3844920827","0,326395119","0,3108168903","0,3490406461","0,3266346961","0,323636622","0,3076572936"
97,"0,5716682791","0,2445209375","0,1838107834","0,859476969","0,990753788","0,8839654749","0,9917011107","0,4913357198","0,555853584","0,1862980753","0,1875576219","0,2101601142","0,2482706752","0,157981135","0,1866295287","5687,2537036912","3769,0417002911","3169,3991810163","2524,5401936664","4490,2447074204","4979,9752512955","3221,5214131188","0,5570619112","0,7639942809","612,4634946039","604,8132600953","535,3995387782","797,1381897503","0,7151174075","0,4788837","0,2362337076","0,3843746969","0,387107249","0,3243395599","0,3121075449","0,3453521801","0,3286505102","0,3215036092","0,3086174278"
98,"0,5663540159","0,2416610169","0,1919849672","0,8581083299","0,9907666246","0,8837102811","0,9916761111","0,4859930987","0,5506889208","0,1888331891","0,1894784024","0,2073713316","0,2452452676","0,1647438996","0,1948324362","5699,8405241317","3775,1564955929","3168,9517352783","2525,1196296518","4478,7246790279","4979,3449398875","3212,5314771848","0,5618973976","0,7653139693","485,5170980552","482,0144414019","406,7352591118","682,6684965413","0,7254346583","0,4725414513","0,2529328875","0,3890203386","0,3883400508","0,3269413143","0,3130586391","0,3479046684","0,3283566507","0,3241162848","0,3095334897"
99,"0,5606060804","0,2392967534","0,2000971662","0,8587698616","0,990362299","0,8827643197","0,9913357506","0,4814316061","0,5446413746","0,1898008677","0,1921397102","0,2055008398","0,2427424809","0,1718374157","0,2029784435","5718,3444141728","3788,2874584767","3168,9333122034","2525,6226818274","4469,4240433512","4987,2156971237","3212,5314771848","0,5600361232","0,7685534222","485,1576469722","480,1111406095","409,9878321743","656,6337444984","0,7187816919","0,4716760774","0,2471056145","0,3881143194","0,3899820373","0,32754887","0,3140228464","0,3476921558","0,3305944103","0,324178087","0,310068922"
100,"0,5542060135","0,2370070915","0,208786895","0,8570906828","0,9895323275","0,8806273318","0,9904701125","0,4750048105","0,5379934669","0,193398474","0,1966160164","0,2031365699","0,2400613631","0,1789493024","0,2114774975","5734,811014208","3806,5072628634","3168,922861362","2525,5293841826","4456,6213792843","5001,9411403354","3212,5314771848","0,5655664895","0,7711178315","491,9362099094","482,9660680266","413,5327187939","662,7421546964","0,7182026901","0,4719036869","0,2462990032","0,392312032","0,3932704858","0,3299489728","0,3164373184","0,3520236047","0,3326899915","0,3267064379","0,3122372884"
101,"0,5488574913","0,2332283888","0,2179141199","0,8580641361","0,9893267945","0,87991287","0,9902615397","0,4709549291","0,5322899106","0,1945926062","0,1998370888","0,200124916","0,2362756202","0,186984291","0,2207612637","5758,1719129817","3805,2308121211","3168,8951639628","2526,0567896459","4449,9555461301","5009,2269257997","3212,5314771848","0,5638648076","0,7729271756","605,0965359401","592,1894402863","521,852819941","769,9802206422","0,7216027237","0,4818772887","0,239725435","0,3900686496","0,3944622477","0,3295013278","0,317575087","0,35198475","0,3354561317","0,3259235074","0,3131907271"
102,"0,5434167556","0,2296266474","0,226956597","0,859002695","0,989366323","0,8803604091","0,9902626343","0,4667964576","0,5265722209","0,195908697","0,2019893739","0,197249909","0,2327502365","0,1949563285","0,2300438656","5776,2804119388","3818,7283291077","3168,8792155872","2526,5853361552","4440,0118811516","5013,9387432311","3212,5314771848","0,5701784052","0,7746072494","483,1471136705","480,5693633098","415,1177061248","651,4216763277","0,7383235272","0,4931555377","0,2451679896","0,3908829928","0,3951043793","0,3283581237","0,3184908654","0,3512319455","0,3354681928","0,3253040584","0,3141685592"
103,"0,537882938","0,228019525","0,2340975369","0,8576678466","0,988281328","0,8796974256","0,9895093341","0,4613249012","0,5204045215","0,1993841896","0,2058926669","0,195565015","0,2308615196","0,2007779304","0,2370152868","5796,3380333225","3829,963302653","3168,8696321189","2526,9333840135","4431,8643608262","5022,8035972228","3212,5314771848","0,5754836774","0,7787434461","485,3836923026","481,596954106","419,2223883062","655,5811627892","0,7249636205","0,4923769253","0,2326181636","0,3916166317","0,3962569202","0,3302487623","0,3204591649","0,3516295178","0,3361426661","0,3271524638","0,3159347057"
104,"0,5336987642","0,2245355824","0,2417656534","0,8570590005","0,9876204787","0,8781193333","0,9889573723","0,4574113294","0,516046069","0,1989353787","0,2070771965","0,1924402418","0,2270747461","0,2072074293","0,2444996636","5833,1976409111","3834,6696489011","3168,8466059546","2527,3090959368","4435,7057252888","5033,2632228513","3212,5314771848","0,5706886405","0,7794590639","488,6089045024","483,5240986161","416,0234205398","671,9489309925","0,724880453","0,483899065","0,2409813879","0,3921683546","0,3976955401","0,3309192736","0,3213925757","0,3525951058","0,337266217","0,3273661159","0,316823265"
105,"0,5272583579","0,2215330333","0,2512086088","0,8591037929","0,9878724339","0,8798897497","0,9891979932","0,4529696551","0,5106634279","0,2006518146","0,208919784","0,1903198692","0,2236264995","0,2158142687","0,2535825065","5860,4124786691","3849,3183253015","3166,7093877664","2527,735599841","4426,4711397111","5038,6364614668","3212,5314771848","0,5754836774","0,7828841242","609,0825911798","594,9801379899","526,3284705781","783,5188217825","0,7422472503","0,4974870433","0,244760207","0,3898114028","0,3964004605","0,3326687349","0,3217446741","0,3522149762","0,3369447193","0,3292989222","0,3173752511"
106,"0,5230916885","0,2184517318","0,2584565797","0,8566927584","0,9879101966","0,8779044492","0,9892308502","0,4481288615","0,5066555197","0,2024947363","0,2112450835","0,1871460167","0,2204426198","0,2214178802","0,2608120571","5872,3871594444","3859,1543792125","3166,660800178","2528,0258648236","4416,9443688625","5043,408851925","3212,5314771848","0,5754836774","0,782860313","485,5172523286","482,7541751969","418,8238506713","671,7311961129","0,7457600937","0,5075807831","0,2381793106","0,3950884196","0,3986950979","0,3344425803","0,3227118952","0,3567805875","0,3385315531","0,3307679222","0,3183919896"
107,"0,519540335","0,2166467302","0,2638129348","0,8555560263","0,987258216","0,8769082453","0,9891666492","0,4444958645","0,5035090015","0,2029438196","0,2122938931","0,1853534156","0,2181300392","0,2257067462","0,2656191753","5869,8931010762","3883,3619009065","3166,633839948","2527,7317012915","4402,5354139536","5041,7629866662","3212,5314771848","0,5754836774","0,7851330805","489,9904970361","479,6740693517","410,1930844595","691,1041935601","0,7544190433","0,5109097043","0,243509339","0,3911706581","0,3992517252","0,3346370561","0,3230051988","0,353826943","0,3387155636","0,3308774201","0,3186797544"
108,"0,5131752833","0,2148619192","0,2719627975","0,8564207894","0,9868276237","0,8781087832","0,9888631988","0,4394939812","0,4975348745","0,2026360768","0,2116360276","0,1840122144","0,2159511946","0,2329145938","0,2733415546","5870,8581996449","3881,5926751191","3166,6054870354","2527,4393283205","4380,5317222497","5019,8948620328","3212,5314771848","0,5754836774","0,7826636095","480,4365382192","474,9106544896","408,3351167015","650,6290502492","0,748889187","0,5040399008","0,2448492862","0,3892239705","0,3979125681","0,3328005846","0,3232582162","0,3512691054","0,3373447041","0,3292763136","0,3187248405"
109,"0,505717422","0,2131010049","0,2811815731","0,8564222228","0,9857324417","0,8789334355","0,9885868062","0,4331076387","0,4893499348","0,2061927493","0,2155000016","0,1825044363","0,2140063513","0,2408101478","0,2823761556","5914,9411540112","3882,6874797628","3165,6537753166","2527,1065855635","4376,4685975341","5031,2208590446","3212,5314771848","0,5754836774","0,7812048992","608,5285284438","594,2936034633","527,7978967216","771,7012665453","0,7552034916","0,513983343","0,2412201486","0,3910648445","0,3976801753","0,3357234056","0,3245916423","0,3528487034","0,3371177477","0,3321456597","0,320048258"
110,"0,5025170488","0,2097555579","0,2877273933","0,8584103414","0,9852483516","0,8803039723","0,9884502018","0,4313658314","0,4851977383","0,2074873096","0,2173510761","0,1800563401","0,2108381707","0,2469881699","0,2892124426","5939,1488877393","3888,8235504371","3165,6035275384","2526,728932153","4375,535634811","5042,1415823952","3212,5314771848","0,5756486661","0,7851486328","496,3228076303","487,2973856972","426,140719953","681,4283524157","0,7601202877","0,523049786","0,2370705017","0,3936058201","0,397323343","0,3374395955","0,3244738548","0,3564372949","0,3386447673","0,3334886923","0,3198067334"
111,"0,4998972817","0,2074784403","0,2926242781","0,8561529956","0,9843777491","0,8787146222","0,9876249606","0,4279885552","0,4822734109","0,2073549275","0,2167662177","0,1776332882","0,2083088556","0,2505311522","0,2937954826","5950,975489125","3903,5757409726","3165,0770759872","2530,1650168814","4371,9494367432","5040,1491211292","3212,5314771848","0,5756486661","0,7850855835","487,3760179245","478,6897062057","411,7722466601","684,1656363929","0,7492064459","0,5120133203","0,2371931256","0,3910047272","0,3979884745","0,333506349","0,3250487767","0,3530567816","0,3392440278","0,3294896869","0,3203623286"
112,"0,4990413343","0,2050184475","0,2959402182","0,8524581075","0,9836688982","0,8749153316","0,9869698339","0,4254118314","0,4806450892","0,2078173385","0,2181604851","0,1747696377","0,205863612","0,2522766384","0,2971601971","5968,6611847764","3915,4259825393","3165,0083079921","2530,8919372527","4376,4864433455","5053,9110807338","3212,5314771848","0,5754836774","0,7888179257","492,2797296422","481,2715971452","414,1615822259","673,9157241401","0,7631115516","0,5139776277","0,2491339239","0,3945481422","0,4007795255","0,3359794346","0,3257848266","0,3560486365","0,3398615033","0,3318247432","0,3210363432"
113,"0,4970238205","0,2014654426","0,3015107369","0,8508329795","0,9830624739","0,8729537395","0,9865650818","0,4228842581","0,4778979598","0,2093128979","0,2202700554","0,1714134428","0,2023419728","0,2565352786","0,3028225413","5992,3837977942","3911,0874130408","3164,9170480248","2531,0227021665","4379,1094231115","5064,1077200549","3212,5314771848","0,5756486661","0,7929339177","597,9743322064","591,0944351395","522,9156086942","768,9644934675","0,7574168729","0,5140523493","0,2433645236","0,3942544442","0,4014687589","0,3365865107","0,3265396684","0,3552523531","0,3398118823","0,332370233","0,3215355289"
114,"0,4921673896","0,198502803","0,3093298073","0,8515003254","0,9818431503","0,8722392553","0,98536938","0,4190806924","0,4726448567","0,2090645745","0,2218657716","0,1690252014","0,1990366245","0,2633944316","0,3101616691","6001,7988438241","3917,602146361","3164,8574478415","2531,205610962","4365,1000886256","5060,8603426669","3212,5314771848","0,5754836774","0,7908964591","488,8621438196","479,2499333646","422,9267346247","640,5793432486","0,7700470768","0,5364707656","0,2335763112","0,3924061394","0,4022930056","0,333633554","0,3278713073","0,3530358532","0,3412408854","0,3286817161","0,3223253713"
115,"0,4901550827","0,1953547144","0,3144902029","0,8510624826","0,9815378131","0,8719135315","0,9850482306","0,4171526015","0,4699262154","0,2091073552","0,2220424163","0,1662590682","0,1960316444","0,2676508128","0,3155799532","6023,1086956002","3939,6055864071","3164,4360753525","2528,5324432195","4365,643527723","5072,0444351689","3236,7841359894","0,5730994852","0,7933274959","491,655689148","474,8373153895","413,9083001821","647,3086516839","0,7609800532","0,5255564226","0,2354236307","0,3954898587","0,4031588249","0,336725047","0,3282139727","0,3537073314","0,3398574881","0,3314805009","0,3225827425"
116,"0,4873350491","0,1942397891","0,3184251618","0,8485056052","0,9793883456","0,8703375577","0,9833015131","0,4135065207","0,4661888642","0,2118882717","0,2245004178","0,1648135498","0,1944423134","0,2701855346","0,3187571681","6033,2936303606","3948,9030755469","3164,4148503999","2528,6589881318","4360,0793681114","5079,8156010698","3243,586224831","0,5793060256","0,7959783419","482,0383145667","471,6485926066","408,5067152052","650,0143203735","0,7638374264","0,5265811983","0,2372926999","0,3955598831","0,4044468879","0,3372751512","0,3297250331","0,3543474238","0,3415568837","0,3321965425","0,3235218818"
117,"0,4818100733","0,1925345748","0,3256553518","0,847349252","0,9777506317","0,8684363506","0,9815171678","0,4082614052","0,4603683731","0,2120598391","0,2249911151","0,163144028","0,1922344841","0,2759438188","0,3251477746","6058,5943589407","3961,1017110186","3164,4010197424","2528,8995440785","4351,8980680666","5083,9542628317","3212,8678558424","0,5755439353","0,7990145952","589,6495285239","588,292378228","521,2955682453","748,1970911508","0,7709186911","0,5139190982","0,2569995929","0,3984037532","0,4059313837","0,3395231547","0,3321108456","0,3576102633","0,3433944274","0,3330005024","0,3248077397"
118,"0,4775372328","0,18941165","0,3330511172","0,8483036617","0,9776626506","0,8690234004","0,981509075","0,4050965831","0,4557547552","0,2120814519","0,225836574","0,1606785963","0,1892104889","0,2825284823","0,3326974065","6084,5234693284","3977,0845713945","3164,3499038237","2528,2486463878","4346,9872730582","5088,2850391677","3213,2042345","0,5756041932","0,7997486559","481,7359495453","473,7288046404","413,2859861667","632,0468298714","0,7705399523","0,5286156472","0,2419610481","0,4015463008","0,4057417684","0,3439091478","0,3328819377","0,3623762793","0,3453272706","0,3372286726","0,3255037886"
119,"0,4731890805","0,1876313583","0,3391795612","0,8464936207","0,9768599471","0,8674473426","0,9808419862","0,4005515381","0,451100113","0,2116843776","0,2252105037","0,1588287478","0,187256999","0,2871133348","0,3385028352","6104,6288856615","3980,7385186122","3163,865932273","2528,2713493662","4339,8221585184","5083,8883445261","3212,5314771848","0,5754836774","0,8004422651","488,5085898462","471,9319687232","409,8288061498","664,3042497483","0,7770001443","0,5435394944","0,2334606499","0,4048802679","0,4078434715","0,3457630315","0,3342427264","0,3656511224","0,3466844618","0,3388770588","0,3266298917"
120,"0,4709415868","0,1851500224","0,3439083908","0,8440913063","0,9758415547","0,866763548","0,9800088972","0,3975176992","0,447532366","0,2144554332","0,2275135663","0,1562835243","0,1848878227","0,2902900828","0,3434213659","6123,3878119417","3994,9156201371","3163,5067251204","2528,4290004576","4339,0292626277","5096,7911342109","3212,5314771848","0,5838579091","0,8049465218","473,4976103563","462,940044409","397,5200343639","643,8849007728","0,792190259","0,5479970456","0,2442350376","0,4034913155","0,4087912001","0,3465157502","0,3350092911","0,3628401459","0,346450861","0,3391875553","0,3270629687"
121,"0,4678104094","0,1833768131","0,3488127775","0,8401890323","0,9731648108","0,8634810087","0,9782375546","0,3930491751","0,4435604507","0,2168859273","0,2308425572","0,1540711871","0,182486019","0,29306867","0,3471183411","6146,5315812453","4003,053392218","3163,4068929155","2528,2471564762","4337,3918426994","5109,0840848438","3212,5314771848","0,5824979557","0,8053442164","587,4537298032","581,8789576823","518,0011872675","780,138716049","0,8027217849","0,5672786083","0,2354431766","0,4042205935","0,4110286805","0,3476946925","0,3377944512","0,3634576473","0,3488670634","0,3399980626","0,3294360684"
122,"0,4639988209","0,1807794353","0,3552217438","0,842283281","0,9726958673","0,8655261545","0,9778838932","0,3908184492","0,4390697128","0,2189450864","0,2330211994","0,1522674959","0,1799784005","0,2991973358","0,353647754","6160,122094996","3996,5235941288","3163,3365204283","2528,4509328367","4328,3163280416","5106,9153308305","3212,5314771848","0,5831495577","0,8066706462","483,1131106481","464,4984832489","402,5530512648","666,4079145476","0,788434265","0,5609203638","0,2275139012","0,4029120153","0,4096460634","0,3477285011","0,3380097358","0,3630915651","0,3490972781","0,3399508371","0,3296391443"
123,"0,4600657078","0,1786149317","0,3613193605","0,8394755352","0,9713238199","0,8631211753","0,9770857234","0,3862139063","0,4346052715","0,2191960792","0,2336818645","0,1499428654","0,1775511359","0,3033187635","0,3591674126","6174,1887104222","3993,3820115934","3162,7812490836","2528,9652465856","4319,2165615021","5100,2696551758","3212,5314771848","0,5754836774","0,8012167393","481,7456058786","468,6337297114","402,8093658327","700,3936073769","0,7772630801","0,5506180725","0,2266450076","0,4062121814","0,4123464995","0,34720804","0,3386136448","0,365809376","0,3511518478","0,3392823007","0,3297833643"
124,"0,4574246058","0,1764739597","0,3661014345","0,8399352231","0,9710354736","0,8633564784","0,9769197424","0,3842070383","0,4321292136","0,2190129059","0,2336459042","0,1482266947","0,1752805649","0,3075014901","0,3636256951","6216,2316976764","3997,5037131884","3162,7241431372","2529,1125227192","4327,5075093033","5110,5750800547","3212,5314771848","0,5756486661","0,8050193671","482,2043992667","469,4900380278","406,8876983029","698,527121477","0,7890557257","0,5656899983","0,223469149","0,4064939857","0,4131634244","0,3494408928","0,339485025","0,3663414345","0,3523152346","0,3411347003","0,330657591"
125,"0,4548174996","0,1742826972","0,3708998033","0,8355495001","0,9698463241","0,8591088676","0,9757503048","0,3800225344","0,4298633672","0,2171773483","0,2322971185","0,1456218205","0,172620519","0,3099051452","0,3673624379","6224,2262341971","3993,5519791015","3162,6293306865","2529,2258395139","4320,1679487219","5098,5171293575","3212,5314771848","0,5782524395","0,8010808477","589,9938338661","578,6264814531","514,6040753663","788,4490555721","0,7942748561","0,5681823488","0,2260925073","0,4077062629","0,4140994777","0,350726292","0,3396236072","0,3662600232","0,3515780211","0,3422765836","0,330490218"
126,"0,451171765","0,1709991005","0,3778291344","0,8350618878","0,9698517822","0,8576483409","0,9757402989","0,3767563458","0,4255374578","0,2181050282","0,2353366843","0,1427948317","0,1695926957","0,3155107103","0,3747216286","6250,5571160944","3990,5686956655","3154,3192159604","2528,3443859905","4314,7428061225","5105,6766672906","3212,5314771848","0,5754836774","0,8015010033","484,9700807176","465,9501218693","408,7666478652","660,207625283","0,7927966365","0,573137567","0,2196590695","0,4075537829","0,4166575647","0,3476956359","0,3400268261","0,3667953912","0,3537070985","0,3390171347","0,330580287"
127,"0,4480817399","0,1682618276","0,3836564324","0,831148718","0,968658317","0,8545322568","0,9748046571","0,3724225637","0,4217897105","0,2194358753","0,2366244223","0,1398506023","0,1667223534","0,318875552","0,3801462531","6258,6600749053","3997,6600317502","3152,5962808336","2528,0554691935","4304,7576502592","5105,5443269324","3212,5314771848","0,5756486661","0,803966664","477,1330561164","464,050074915","404,0656564681","658,8406761014","0,7785574394","0,5568382839","0,2217191555","0,4115616712","0,4186349443","0,3477808942","0,3405578095","0,3690342818","0,3542340894","0,3386431914","0,3304492083"
128,"0,4478041384","0,1651157473","0,3870801143","0,8272640732","0,9666231803","0,8518170562","0,9729238819","0,3704522755","0,4199198786","0,2200170285","0,237102412","0,1365943257","0,1634733806","0,320217472","0,3832299212","6265,856589203","4005,6817830395","3151,4566729265","2528,1532370347","4304,8294789862","5109,9761045771","3212,5314771848","0,5756486661","0,807903057","475,4969925235","463,8316722274","401,7222862017","671,8824314754","0,7914729248","0,5652759117","0,2261970131","0,4113304395","0,4205087961","0,3503750897","0,3418858281","0,3679671046","0,3541610366","0,340588662","0,3313090157"
129,"0,4444596145","0,162539192","0,3930011935","0,824958543","0,9666388897","0,849296392","0,9726089599","0,366660756","0,4169933427","0,2193020541","0,2372838234","0,134088095","0,1608144888","0,324209692","0,3888310582","6265,0936370943","4008,0896827934","3142,6145837529","2528,7471512693","4289,1797865021","5100,0966217456","3212,5314771848","0,5848471435","0,8094391304","587,9224081611","580,1860913614","515,732398148","803,6821172338","0,7749796203","0,5571367648","0,2178428555","0,4113690204","0,4209289849","0,3462264453","0,3413482829","0,3653382669","0,3525799111","0,336183146","0,3303491178"
130,"0,4424238965","0,1578636653","0,3997124383","0,8211662064","0,9647298273","0,8468973557","0,9712185899","0,3633035527","0,4140601523","0,2184809769","0,2361369928","0,1296323071","0,1559082835","0,3282303466","0,3947613915","6296,4678151545","4017,2605854096","3141,8259232141","2528,902192826","4292,5216423304","5100,7881939379","3212,5314771848","0,5756486661","0,8092570104","468,2439875406","462,2955583593","398,5822399726","650,8121317596","0,7983588552","0,5600431893","0,2383156659","0,4139974524","0,4233406485","0,3507236631","0,3434721743","0,3690916282","0,3557485523","0,3405737739","0,3320681509"
131,"0,4400345517","0,1550332994","0,4049321489","0,8228475962","0,9643451339","0,8483862268","0,9708610361","0,3620813731","0,4112655195","0,2180827984","0,2351993283","0,1275687777","0,1531268718","0,3331974454","0,3999527426","6317,6385039636","4024,1042516754","3141,3920109272","2528,1935460964","4290,7464404673","5099,6797883422","3212,5314771848","0,5777900338","0,8099070383","469,0019933366","456,1109383265","392,6954830342","645,6347389757","0,7773844286","0,5508312404","0,2265531882","0,4134536144","0,4232183322","0,3491728125","0,3437842432","0,3684270958","0,3555911221","0,3393275124","0,3322194378"
132,"0,4352124638","0,1521818028","0,4126057334","0,8233357755","0,9636717094","0,8489389543","0,9706137318","0,3583259914","0,4069098657","0,217929963","0,2348585274","0,1252967226","0,1500192828","0,3397130615","0,406742561","6337,2954373007","4026,082406779","3140,9985864934","2523,6680065239","4277,3526770982","5089,5848853045","3212,5314771848","0,5787616784","0,8077514855","470,8841466669","461,0691765632","402,4260018848","655,4597848315","0,7888180234","0,5697330497","0,2190849737","0,4145436152","0,4230058839","0,3515872379","0,3438784143","0,3703863712","0,3561308462","0,3415601509","0,3324017244"
133,"0,4330387601","0,1495915732","0,4173696668","0,8228311747","0,9615175584","0,8490543833","0,9691775177","0,3563177917","0,4043779151","0,2160274866","0,232463393","0,1230886099","0,1470001648","0,3434247732","0,4101394785","6353,6097902566","4012,6805624763","3132,482208557","2523,7661880322","4273,2956999959","5072,2323509355","3212,5314771848","0,5825192545","0,8072304021","585,8679317705","578,96329218","515,9389592545","781,4299294949","0,7887527444","0,5690599775","0,2196927669","0,4109761239","0,4213734542","0,3505430331","0,3444201508","0,3676940801","0,3562269854","0,3395589744","0,3317501996"
134,"0,4305955957","0,1475200326","0,4218843717","0,8210759612","0,9607185117","0,8482920455","0,9686167137","0,3535516926","0,4020044662","0,2160122794","0,2316019271","0,1211251526","0,1447503981","0,346399116","0,4139636474","6362,0126197548","4028,0979578853","3131,9354622309","2519,7754501202","4264,5317177849","5068,0600542001","3212,5314771848","0,5847052826","0,8071407532","463,4422766667","453,6387246089","387,0533695766","639,1784966511","0,7926263488","0,5539132734","0,2387130754","0,4152349834","0,4246087682","0,3539102951","0,3459212387","0,3713121628","0,3578203458","0,3427260121","0,3333610018"
135,"0,428709989","0,1447934186","0,4264965924","0,8199049657","0,9600130579","0,8468371397","0,9677972297","0,3515014488","0,3999473359","0,2148334537","0,2301562882","0,1187168429","0,1419486232","0,349686674","0,4181170987","6378,4760484836","4017,647983837","3129,7203628624","2519,1475748079","4262,087163538","5062,3160357881","3212,5314771848","0,5756486661","0,8033888405","483,3443629862","463,2352244214","394,4791943428","680,4096683557","0,8125950788","0,5669106848","0,2456843939","0,411837657","0,4247650879","0,3500162317","0,3459510542","0,3669089065","0,3575181001","0,338481649","0,3329525779"
136,"0,4274505822","0,1410035811","0,4315458367","0,8189104392","0,9588805674","0,8459588843","0,9678896874","0,350043744","0,3984430777","0,2142658474","0,2307922674","0,1154693045","0,1380207377","0,3533973907","0,422416752","6387,1292197637","4038,5512864861","3128,7012364429","2518,3838456587","4258,1382459806","5062,3771122728","3212,5314771848","0,5756486661","0,8023232964","475,5255672076","459,8342846274","398,574392721","661,5965940661","0,8020470591","0,5756707424","0,2263763167","0,4153904318","0,4259670122","0,3522574353","0,3464805819","0,3708525785","0,3593083097","0,3410944484","0,3338790614"
137,"0,4248635516","0,1386631627","0,4364732858","0,8177585451","0,9568381126","0,8449864971","0,9657461109","0,3474357998","0,3946454619","0,2132679041","0,2292386909","0,1133929862","0,1355424633","0,3569297591","0,4266501874","6408,6266110526","4041,7630267649","3127,199740001","2518,4981773771","4255,676443513","5058,5023370759","3212,5314771848","0,5756486661","0,8021447578","575,4237609964","576,3779340362","504,4281916696","792,2739366633","0,8011986452","0,55793058","0,2432680652","0,4144915936","0,4265743534","0,3539270414","0,3479519162","0,3710554074","0,3593783285","0,3414511569","0,3339530149"
138,"0,4223462702","0,1349117246","0,4427420052","0,8167757833","0,9564194001","0,8440717912","0,9659696699","0,3449622057","0,3924879681","0,2125969211","0,2287971196","0,1101926296","0,1317068655","0,3616209481","0,4322245665","6417,7205606268","4044,4284684243","3127,5010107389","2518,7019545331","4247,5720508867","5049,7701725129","3212,5314771848","0,5864332584","0,80404795","494,4535107911","464,0570419152","394,0038755672","665,9523384629","0,7929538546","0,5439282013","0,2490256533","0,4137810847","0,4278001885","0,3519217221","0,3475667924","0,3682105606","0,3591509007","0,3395522556","0,3333059565"
139,"0,418503365","0,1331716424","0,4483249926","0,8140189886","0,9544932562","0,8418411006","0,9646999294","0,3406696859","0,3881374943","0,2117656378","0,22829671","0,1084042456","0,1297041504","0,364945057","0,4366516115","6438,4783557042","4045,4636330991","3127,113843086","2519,0051186146","4240,3006949957","5040,7352523835","3212,5314771848","0,5864332584","0,8053485952","476,6137076531","459,3337119146","397,0860051055","654,3805948503","0,7894569416","0,5620805457","0,2273763959","0,4173129408","0,4297415532","0,3574900846","0,3490823093","0,3716300515","0,3601656055","0,3438121091","0,333974467"
140,"0,4156969555","0,1297923019","0,4545107426","0,8149725382","0,9527155931","0,8412358861","0,9634771418","0,3387816029","0,38536865","0,2109007168","0,229192719","0,1057771617","0,1260258121","0,3704137736","0,441321131","6460,8804717039","4046,4701193037","3126,3957913817","2519,4191214858","4236,6535039914","5042,6938648668","3212,5314771848","0,5851451464","0,8055761225","468,6971268668","463,9203626143","400,5331252816","675,6268592273","0,7887382151","0,5612364724","0,2275017427","0,4164510191","0,4304223046","0,3575069129","0,3508725815","0,3711056647","0,3617169702","0,343418969","0,3352044899"
141,"0,4127920828","0,1259452466","0,4612626706","0,8121911064","0,9516637481","0,839308975","0,9626157008","0,3352660585","0,3819691671","0,2100259297","0,2281401747","0,1022916092","0,1221889597","0,3746334387","0,4475056214","6482,8158312111","4059,1009550026","3125,2132790942","2519,9376923968","4232,0139963772","5037,0220670037","3212,5314771848","0,5864332584","0,8066198571","577,9487957595","576,4760889131","512,3313240277","783,513473092","0,7773464864","0,5555047916","0,2218416948","0,4170610442","0,4311394807","0,3570566746","0,3519381741","0,3706362522","0,3614688247","0,3426500739","0,3362648889"
142,"0,409921907","0,1239429092","0,4661351838","0,8110451399","0,9510099225","0,8375811117","0,9619849642","0,3324651704","0,3787135269","0,2088542399","0,2270946103","0,1005232941","0,1202079539","0,3780566753","0,4520884417","6510,0636460923","4070,8847321215","3124,666498559","2519,9152471764","4230,5191175033","5039,4016698351","3212,5314771848","0,5870516849","0,8106405943","465,5053189273","449,0323260601","383,9590768844","658,9671894538","0,7826373659","0,561957821","0,2206795449","0,4210476822","0,4341681482","0,3591678753","0,3532641615","0,3739654961","0,3641791434","0,3448324496","0,3371943479"
143,"0,4062320575","0,1212457195","0,472522223","0,8107001469","0,9497314037","0,8374462188","0,9610989122","0,3293323887","0,3743408735","0,2093464773","0,2276423003","0,0982939226","0,1174931043","0,3830738356","0,4578974259","6518,7593151614","4079,6026412808","3120,7725549401","2519,6956253759","4217,1215010745","5034,0479461676","3212,5314771848","0,5870516849","0,8108034007","479,3635344703","456,2694612803","391,0659841048","695,6338249635","0,7811241138","0,5654183948","0,2159115106","0,4203517032","0,4343264876","0,3583658687","0,3536591882","0,3735509693","0,3642496463","0,3439240322","0,3371872315"
