period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
96,"0,5829573587","0,2471273359","0,1699153055","0,8642508025","0,9918320247","0,8882712307","0,993194994","0,5038213651","0,5671627343","0,184776431","0,1858582039","0,2135799983","0,2516466663","0,1468494391","0,1730226242","6498,2591898912","4238,3264875955","3570,9606318655","2841,9309192146","5153,5775609393","5661,9093265823","3700,299133693","0,5140900848","0,7379610859","517,7138674056","518,9108734193","449,2631625266","761,5052442792","0,7308554845","0,5255860852","0,2052693993","0,3865892641","0,3865607575","0,3271851973","0,3129232708","0,3511361554","0,3290005739","0,3254902107","0,3105129275"
97,"0,5781168192","0,2437444833","0,1781386975","0,8622982533","0,9912189448","0,885814849","0,9925731488","0,4985091234","0,5621954858","0,184859738","0,1869018217","0,2101804422","0,2478698041","0,1536086877","0,181153655","6540,227232175","4241,6631258884","3584,2645216974","2853,3892980388","5162,9591211486","5673,3808553281","3714,0978781234","0,5158033958","0,7377127545","656,6733308309","648,3741328611","576,2285618621","899,3860826119","0,7181698241","0,5211783662","0,196991458","0,3893231962","0,3881579562","0,3316009048","0,314102714","0,3527019439","0,3301224635","0,3293802198","0,3112520026"
98,"0,5727689174","0,2408908217","0,186340261","0,8621766575","0,9911130956","0,8870808593","0,9925029013","0,4938279907","0,55670983","0,1873343533","0,188332542","0,2076904434","0,2449347995","0,1606582234","0,1894684661","6580,3262097628","4264,4793214181","3597,6270590607","2864,8366309278","5169,4760627927","5694,1372230439","3727,9480792984","0,5150733075","0,7361275922","523,5483230137","520,4420106545","456,9141746563","767,759183708","0,7240644877","0,5368707541","0,1871937336","0,3887870563","0,3881198859","0,331592808","0,3152269561","0,3531936783","0,3308866564","0,3292247948","0,312341101"
99,"0,5653214751","0,2389660919","0,195712433","0,8632748932","0,9904417262","0,8875167308","0,9918754673","0,4880278361","0,5490316254","0,1901968881","0,1915487974","0,2062934274","0,2426668001","0,1689536297","0,1987433007","6599,1285281605","4279,9656146686","3611,0357158181","2875,3585120438","5156,2875769276","5705,3007713279","3706,0106899037","0,5090034382","0,7361084858","515,5611543681","514,0616960501","446,0390224013","792,7216733706","0,7209411034","0,5371233285","0,1839573184","0,3896923948","0,3884816126","0,3299407755","0,3157947034","0,3534424507","0,3318118412","0,3274544246","0,3123571279"
100,"0,5603851793","0,2360009072","0,2036139135","0,86078362","0,9899416207","0,8854037029","0,9913655183","0,4823703833","0,5440026273","0,1914170872","0,1927442818","0,2031457153","0,2393959486","0,1752675215","0,2065430448","6644,7872501718","4318,0579389493","3623,758662851","2886,0173630423","5166,4839162874","5735,9281911452","3720,6100351019","0,5049857689","0,734614537","513,2426070076","515,1502628975","448,6819368454","767,3769068306","0,7261013022","0,5384313089","0,1876699933","0,3912861378","0,3912599247","0,3319044063","0,3178965683","0,3544269234","0,333746143","0,3290281494","0,3141698033"
101,"0,5537911156","0,2335025303","0,212706354","0,860823075","0,9897630764","0,884943293","0,9913001714","0,476716171","0,5376312994","0,1929873141","0,1949000348","0,2010043662","0,2366019989","0,1831025378","0,2155297781","6691,8114984868","4366,9108795132","3637,2590869527","2902,7333805342","5172,6047896986","5769,1652445915","3733,7023127365","0,508024041","0,738965249","664,5657397604","658,1658455153","590,9460529932","902,3042899559","0,7425907226","0,5521625352","0,1904617016","0,3909282","0,3920254148","0,3324423733","0,3181998809","0,3528098509","0,3333199398","0,3298643737","0,3147493029"
102,"0,5469104906","0,2305714318","0,2225180776","0,8605273726","0,9893189851","0,8844497022","0,9908496752","0,4706314475","0,5304211537","0,1926304093","0,1948349519","0,1984130284","0,2335272122","0,1914828967","0,2253706192","6754,0400408909","4397,834755935","3651,5520017038","2913,9821090599","5184,2126227788","5790,2912245209","3747,6256205911","0,5048799969","0,738539408","525,6779674693","521,6293396004","463,8041560087","752,9542723602","0,7408884254","0,5628611743","0,1780608614","0,3924783624","0,3940195915","0,3346508957","0,3202551033","0,3546152849","0,3354804067","0,3319488905","0,3167746247"
103,"0,5441836851","0,2272982592","0,2285180557","0,8592066982","0,9881096055","0,882967507","0,9900876777","0,4675662673","0,5268199107","0,1945429904","0,1976373963","0,1952961868","0,2300276256","0,1963442441","0,2312620693","6796,1782784432","4430,5171028618","3665,1506492829","2925,0917844083","5199,8879897786","5827,6207696375","3761,6008496985","0,5039651488","0,7390234354","515,881077009","513,114743929","448,5628978151","755,4624681363","0,7390580948","0,5546267492","0,1846543238","0,3949831253","0,3954370208","0,3384894228","0,3212694422","0,3573903294","0,335609283","0,3352682373","0,3175724909"
104,"0,541284346","0,2237420825","0,2349735714","0,8593148792","0,987992443","0,881752661","0,9900763173","0,4651336924","0,5241449433","0,196952735","0,2026744324","0,1922649006","0,2262451797","0,2019162861","0,23760232","6840,5298423529","4466,1703486431","3678,8003879596","2936,2621556762","5215,7181876895","5872,3440190569","3812,1406738861","0,5088387795","0,7411756851","522,895959075","524,0345141778","459,5274267876","775,1463493901","0,7408045941","0,5538902189","0,1869143752","0,392596002","0,396682724","0,3363036739","0,3221504091","0,3551634094","0,3363001108","0,3332355945","0,318434816"
105,"0,5355423758","0,2200707544","0,2443868698","0,8618281155","0,9877047975","0,8837759814","0,9897664402","0,4615454765","0,5188050114","0,1980725961","0,2041835611","0,1896631635","0,2221755533","0,2106194755","0,2467242328","6875,7474754361","4494,121870414","3692,5072124088","2947,5927564734","5215,2199534498","5891,3397638092","3816,3670279995","0,5075103556","0,7409096233","670,2417202831","657,6542978698","585,9246547775","906,5594607273","0,7505836269","0,5510463672","0,1996479088","0,390180451","0,3951802897","0,336696023","0,3231859623","0,3540476288","0,335433563","0,3335375818","0,319383394"
106,"0,531784082","0,2182179662","0,2499979518","0,8586086803","0,987762084","0,8814121503","0,989817188","0,4565944289","0,5152239805","0,1985787347","0,2040451121","0,18736384","0,2202323756","0,2146504115","0,2523057279","6912,8484414094","4509,4833453946","3704,8969249672","2958,7791193456","5224,3065540572","5906,7261029278","3804,6369060888","0,5040707291","0,7420912092","530,5134986372","526,3234110329","456,6891018871","774,2679962654","0,7429528895","0,5452058338","0,1977470558","0,3924541492","0,3969704454","0,3374109127","0,3233203042","0,3561663761","0,3362935445","0,3343193894","0,319596791"
107,"0,5290155534","0,2161167249","0,2548677217","0,8586148471","0,9876024522","0,8809612384","0,9897114948","0,4542206085","0,5127508012","0,2002906405","0,2066559826","0,1855610287","0,2178912369","0,2188332099","0,2569604142","6963,585496789","4546,6856217616","3718,6938497438","2964,8680731648","5243,1661418659","5950,9670470893","3854,9473420767","0,5088387794","0,7439439106","526,9456231928","527,5952043553","460,2181269295","787,3635505961","0,749677573","0,5584741104","0,1912034626","0,392090971","0,3978642576","0,3373820142","0,3242356592","0,3554805979","0,336964242","0,3342272599","0,3204853599"
108,"0,523880358","0,2140673694","0,2620522725","0,8602464786","0,9871472639","0,8826555146","0,9892837201","0,4506662332","0,5075372807","0,2021988567","0,2084696382","0,1841507008","0,215636656","0,2254295447","0,2639733272","7007,0454642271","4571,0552322938","3732,545629671","2976,3213445738","5249,8214828388","5973,0363138286","3869,3227834245","0,5088387794","0,7420296787","530,7060864047","522,7105529285","460,171382753","781,916611709","0,7472358546","0,570308496","0,1769273587","0,3921088527","0,3973977188","0,3390792064","0,3256975648","0,3554419841","0,3375872422","0,3363801428","0,3216568681"
109,"0,5215120698","0,2104662951","0,2680216351","0,8612212388","0,9870620618","0,8831166886","0,9890141154","0,4491372708","0,5050148606","0,2039227871","0,2104918874","0,1812580434","0,2120318655","0,2308259246","0,2700153356","7076,5662012625","4585,6926020269","3745,9461808614","2987,7608287828","5279,6946435348","6017,0823315502","3883,7518320711","0,5088387794","0,7423278449","674,8923067798","661,173156203","598,2195459079","939,344900541","0,7445732132","0,5717513034","0,1728219099","0,3958947554","0,3970468059","0,3412515373","0,3265145245","0,3579357596","0,3375840492","0,3383816684","0,3226726669"
110,"0,5187243357","0,2075382152","0,2737374491","0,8634632515","0,9861784642","0,8840074796","0,9884657189","0,4478994015","0,501170457","0,2054502593","0,2131848778","0,1792016221","0,2091476956","0,2363622279","0,2758603116","7137,9013523538","4617,205561215","3759,8913032294","2999,2360643559","5303,9274972447","6062,8082223236","3898,2346879228","0,5088387794","0,7464215099","542,80529311","526,1459906654","464,3458686494","794,8670296862","0,7399898749","0,5691812254","0,1708086495","0,3959231751","0,3974066012","0,3415716923","0,3269783169","0,3602269242","0,3392711003","0,3382567434","0,3230152482"
111,"0,5160885976","0,2053026466","0,2786087558","0,8615681347","0,9864393346","0,8831173671","0,9889398012","0,4446454904","0,4987202529","0,2076259183","0,2151586715","0,1768822183","0,20691808","0,240040426","0,2808010017","7165,3581379362","4642,2923991335","3765,3611197444","3010,6288121006","5309,7857836036","6083,3777228965","3912,7715516316","0,5088387793","0,7482094589","536,5923229495","529,9479412807","467,7351741439","788,7294545125","0,7570660515","0,5786883671","0,1783776845","0,3939204446","0,3975338631","0,338894232","0,3265975985","0,3571172391","0,3390284375","0,3359059341","0,3225708583"
112,"0,5141441153","0,2039759128","0,2818799718","0,8573352247","0,9861904608","0,8790827118","0,9886841561","0,4407938607","0,4968452071","0,208870028","0,2173418291","0,1748757351","0,2054408477","0,241665629","0,283904406","7204,4555322322","4670,4413131438","3778,4682962773","3021,9758463886","5326,6794024189","6116,1033332969","3927,3626245975","0,5068357375","0,7499208708","539,6700754983","530,7422107611","468,6844246757","813,3791382826","0,7493917641","0,57911148","0,170314462","0,3923324273","0,4007422725","0,3370875996","0,3274777053","0,3548834826","0,3405783489","0,3340049328","0,3234469924"
113,"0,5103191213","0,2013595025","0,2883213762","0,8556711591","0,9858297351","0,877561633","0,9883312729","0,436665354","0,4925741917","0,2080882141","0,2164596262","0,1722975189","0,2028294246","0,2467082861","0,2904261189","7257,7380095648","4704,49425293","3792,4667656688","3034,1701128154","5342,2278074349","6139,8901379842","3942,0081089716","0,5088387793","0,7472648932","674,6049696587","664,9658539591","607,1318457451","907,9303418812","0,7552244894","0,5889289746","0,1662955149","0,397008963","0,4013637127","0,3420825389","0,3282640014","0,3598491858","0,3407653036","0,3390823011","0,3242441092"
114,"0,5042217792","0,1987451607","0,2970330601","0,8565999321","0,9845969814","0,8781579007","0,987469962","0,4319163418","0,4862730275","0,2099116795","0,2191502755","0,1702450912","0,1997656818","0,2544384991","0,2985582721","7291,0037556349","4745,6965521324","3806,5289266707","3045,8633601313","5337,5342035955","6161,1449099116","3956,708207659","0,5020679575","0,7458315558","542,4057771508","526,7223084647","472,6590943922","774,215226209","0,7549715705","0,5977108875","0,1572606829","0,3978711179","0,4018614481","0,3416882613","0,3296881189","0,3600501436","0,3425800203","0,3384410516","0,3253193122"
115,"0,5008822146","0,196341718","0,3027760673","0,8540456876","0,9834871413","0,8756510405","0,9863984888","0,4277762954","0,4823640179","0,2096378423","0,2191889811","0,1676847976","0,1971305729","0,2585845946","0,3039925505","7345,7603654332","4772,3821623969","3819,5296070222","3057,4437908902","5355,0145322664","6188,8536698477","3971,4631243212","0,500779999","0,7442818934","546,1896137978","528,6112129592","469,1034056288","794,4378036057","0,7564710543","0,5907333","0,1657377543","0,3966678103","0,4032829962","0,3417351139","0,3301082621","0,3585111722","0,3425745535","0,3378810706","0,3251080628"
116,"0,4973299884","0,1951802291","0,3074897826","0,8517407271","0,9811209564","0,8741680296","0,9844494356","0,4235962059","0,4771441874","0,2119974011","0,2215887704","0,1662429502","0,195687626","0,261901571","0,308289143","7392,0191470541","4792,4086545267","3833,7025169062","3069,0089854796","5368,2246375184","6217,3956883646","3986,2730633794","0,5028109358","0,7471189694","545,6472564173","527,4699535849","464,7752423715","797,6525025668","0,7626248738","0,5911208489","0,1715040248","0,3977717094","0,4045813625","0,3440008376","0,3317726029","0,3601681162","0,3435912155","0,3395725737","0,3259007431"
117,"0,4917829226","0,1923113541","0,3159057233","0,8510365437","0,9803478421","0,8736016763","0,9836908305","0,4185252387","0,4712148594","0,2107523731","0,2205915722","0,1636639901","0,1926579363","0,2688473149","0,3164750464","7437,2521840784","4829,2509516436","3846,8977738753","3080,7833006975","5370,5528121978","6226,0927833805","4001,1382300169","0,5028109357","0,7463500961","668,565832896","661,1250752011","607,361364373","909,1829088904","0,7694782041","0,6161392359","0,1533389682","0,3953408469","0,4039693584","0,3425469614","0,333102384","0,3568278967","0,3428340747","0,3369534472","0,3267683421"
118,"0,4879318359","0,1899122465","0,3221559175","0,85201013","0,9798005677","0,8728535698","0,9830417977","0,415722867","0,4664106518","0,2112980137","0,2230681136","0,1618071579","0,1904024486","0,2744801052","0,3229874673","7486,9049271622","4857,2072076838","3861,1409153549","3090,9010132338","5382,1292639171","6260,4722426816","4016,0588301824","0,4998161846","0,7442646915","529,1597279558","520,3019834967","463,1794807923","762,4496907316","0,7710805427","0,6092850796","0,1618071652","0,3984386403","0,4054528796","0,3449140926","0,3338802128","0,36021336","0,3442333924","0,3393993708","0,3271925648"
119,"0,4848202173","0,1871194641","0,3280603186","0,8506348782","0,9793466416","0,8714912151","0,9830784797","0,4124049865","0,4627594884","0,2105333009","0,2225791898","0,1591703426","0,1876306379","0,2790595492","0,3289565153","7524,16282036","4907,7657503646","3873,7957705716","3102,6528736705","5390,586132338","6283,5443543216","4025,9152029865","0,5001439521","0,7453205704","535,3171235557","519,4025121742","457,8145047586","785,1302009004","0,7751655758","0,608800317","0,1663843922","0,4004313399","0,4067416841","0,3461028926","0,3348447831","0,3618380015","0,3459569433","0,3403639602","0,3281504771"
120,"0,4825531102","0,1840306481","0,3334162416","0,8485026024","0,9783657758","0,8713594469","0,9824204047","0,4094475698","0,4597616188","0,2132768115","0,2247404123","0,1561504839","0,1844422317","0,2829045487","0,3341619253","7598,5108230927","4928,1808279994","3884,7959495247","3114,4558464877","5420,0167103974","6325,5211897736","4046,0671587342","0,4997729427","0,7458007528","540,2703726936","516,6523432311","455,2860520269","806,0950657999","0,7791970151","0,6189385816","0,1603290778","0,4004439909","0,4072142383","0,3461998957","0,3355506797","0,3608997187","0,3468055045","0,3402573161","0,3285700639"
121,"0,480611594","0,1809398323","0,3384485737","0,8473756793","0,9775831178","0,869610202","0,9817692036","0,407258576","0,4573556939","0,2124151941","0,2242882045","0,1533240133","0,1812321218","0,28679309","0,3389953021","7650,6548255054","4964,4962341908","3899,0267744369","3126,1502920089","5440,5237691531","6356,5365761015","4061,1553028691","0,4992682765","0,7479442551","661,5836406854","655,0646487507","591,5963894638","956,8906092877","0,7780838414","0,6213148022","0,1567690392","0,4043058869","0,4085505153","0,3492342752","0,3368470511","0,365420739","0,3483982606","0,3430016692","0,3296839586"
122,"0,4760543212","0,1788390573","0,3451066215","0,8476845089","0,9764425766","0,8699907547","0,9809777997","0,4035438735","0,4524842635","0,2134655479","0,2258575884","0,1515990984","0,1788433697","0,292541537","0,3451149433","7712,5403170111","4992,0537952749","3909,5265340513","3138,0522487825","5453,7267948261","6382,3726151944","4076,2997120348","0,4961540279","0,7466125301","534,8744197053","518,4904193435","464,5532861104","801,9648826444","0,7749121283","0,6313953956","0,1435167327","0,4017778649","0,4101764218","0,348653307","0,3385011417","0,3637966662","0,3506505903","0,3421705053","0,3310781689"
123,"0,4717330224","0,1759426242","0,3523243534","0,8451843658","0,9752034426","0,8675661409","0,9802751886","0,3987013753","0,4477591067","0,214062002","0,226848212","0,1487039553","0,1756686383","0,2977790352","0,3517756977","7756,7792767919","5015,652132178","3923,3288303721","3149,7734834322","5459,1516080519","6401,5493576164","4052,3124213949","0,4911825104","0,7462608943","539,3422028742","526,3599112994","469,8018335412","798,4414371789","0,7854497601","0,6304639286","0,1549858314","0,4044762356","0,4122136806","0,3510605289","0,3394358062","0,3647820148","0,3510577736","0,3441391238","0,3317761798"
124,"0,4706202708","0,173342281","0,3560374482","0,8471950207","0,9748976224","0,8704110388","0,9800535016","0,3987071501","0,4455280813","0,2145489195","0,2261314914","0,1468547173","0,173338945","0,3016331533","0,3560305962","7832,5513767961","5029,0079382315","3937,7063512971","3164,4467779944","5495,3900066575","6431,5598626837","4067,4238546696","0,4919056138","0,7487073429","541,4435423448","523,308188751","467,0917449259","785,1789930914","0,78088483","0,6277932973","0,1530915327","0,4027373386","0,4105915125","0,3490638088","0,339957647","0,3653889751","0,3522239822","0,3423960546","0,3326244649"
125,"0,466304499","0,1711116317","0,3625838693","0,8438538809","0,9739704939","0,8669127713","0,9790922396","0,3934928612","0,4410699996","0,2149560099","0,2276683459","0,1443932145","0,1708567394","0,3059678052","0,3620437549","7884,6543258337","5052,1458422344","3952,0764643582","3176,3920830017","5504,6045695679","6453,605968094","4082,5916398223","0,4911825104","0,7459569499","670,4926352532","665,7078245954","596,6657404534","949,3365344547","0,7791190837","0,6082850991","0,1708339846","0,401990344","0,4123360653","0,3500423531","0,3409907096","0,3633600127","0,3523307267","0,3428313167","0,3331356931"
126,"0,4632159664","0,1684771042","0,3683069294","0,8412295504","0,9728914105","0,8643259902","0,9786315755","0,3896709592","0,4376069124","0,2138761505","0,2274649491","0,1417279186","0,1680064542","0,3098306727","0,3672780439","7948,5876183585","5076,0248088851","3967,4154052847","3188,4654400023","5524,6652695379","6477,2662688239","4097,8159869943","0,4911825104","0,7456891504","568,2227482236","530,8808279686","472,6750942351","858,8092725605","0,7747308246","0,6289775849","0,1457532396","0,4089727162","0,4161424053","0,35237876","0,3418971363","0,3681335848","0,3539097119","0,3452343399","0,3337195432"
127,"0,4617794441","0,1661060882","0,3721144677","0,8389163128","0,9720494339","0,8628221836","0,9779304676","0,3873943086","0,4351062873","0,2123657677","0,2258994728","0,1393491071","0,1657118531","0,3121728972","0,3712312935","8006,0097671174","5121,671885311","3981,9158926057","3199,9049738909","5549,1621481553","6504,3423175512","4113,0971071103","0,4911825104","0,7466271843","558,479903967","526,393038554","470,1427520292","837,3861658202","0,7777530503","0,635074213","0,1426788373","0,4070738298","0,4169960019","0,3496703414","0,3420019023","0,3652855233","0,3535344026","0,3418928913","0,3333800959"
128,"0,4597838567","0,1641628823","0,376053261","0,8350665659","0,9700078056","0,859569334","0,9764776098","0,3839501262","0,4317562098","0,2130131654","0,2269837094","0,1370869344","0,1635658883","0,3140295053","0,3746857075","8050,9081526969","5157,1365624096","3996,4152960841","3211,473809835","5565,4258528577","6534,9128998712","4128,4352118818","0,4911825103","0,7447151238","550,3690670358","525,9651716416","467,2926193589","818,3317829167","0,7776640724","0,6280552653","0,1496088071","0,411211317","0,4198396622","0,351952416","0,3432786168","0,3680714929","0,3556762582","0,3442311209","0,3342809909"
129,"0,4578227988","0,1604566969","0,3817205042","0,8323551164","0,9690937752","0,8577101163","0,9758065931","0,381071149","0,4295350941","0,2131875198","0,2274719199","0,1335569527","0,159681749","0,3177270147","0,379876932","8095,8998763832","5191,9680930344","4010,771143404","3223,5952532892","5580,5550357727","6558,7350069022","4144,6986433259","0,4908706737","0,7458246177","677,9543667695","669,9655292159","615,0591348964","960,5682927606","0,7867013453","0,6486740677","0,1380272776","0,4095097603","0,4200261056","0,3529114977","0,3439125656","0,3683278817","0,3563374192","0,3443514564","0,3345172844"
130,"0,4560742579","0,1577488548","0,3861768873","0,8289423208","0,9675643332","0,8558266231","0,9744043604","0,3780592538","0,4273740065","0,2130447845","0,2262457472","0,1307647018","0,156665513","0,3201183652","0,3835248137","8131,6035934681","5185,6585241472","4026,6956478825","3235,5862634494","5593,3303335166","6563,4305125585","4159,2832261868","0,4911825103","0,7427691908","555,8190030137","526,4803468101","469,0069068342","857,9098228471","0,7685514384","0,6305978789","0,1379535595","0,4113639655","0,421589694","0,3515696586","0,34379096","0,369523764","0,3569751894","0,3424600271","0,3337230414"
131,"0,4533228636","0,1564004826","0,3902766538","0,8291300811","0,9659464514","0,8555169922","0,9732248241","0,3758636226","0,4238200113","0,2121875931","0,2256219757","0,1296763449","0,1550985605","0,3235901136","0,3870278797","8168,3704040022","5197,696903927","4041,5025395022","3247,7437261082","5602,520563833","6573,5859232647","4175,6681793553","0,48879618","0,7403321066","544,6582145601","517,968285343","464,6575528795","848,0505727114","0,7820800308","0,65305031","0,1290297208","0,4107517685","0,4206028142","0,3502879279","0,3436272201","0,3701198198","0,3575695124","0,3412486154","0,3331636519"
132,"0,449167306","0,1535952551","0,3972374389","0,8286334339","0,9645630524","0,8547935071","0,9719757145","0,3721950471","0,4193678167","0,2144066844","0,2283049303","0,1272741636","0,1520232953","0,3291642231","0,3931719404","8210,1037568738","5225,4626323135","4056,113484706","3260,0067099499","5605,7066880582","6601,1697583987","4223,760074643","0,4904711453","0,7390473735","533,4281117633","508,5670114484","455,0884572386","819,7314579404","0,7616526129","0,6363976954","0,1252784727","0,4149681579","0,4214930052","0,3559059629","0,3446082323","0,373792316","0,3575274096","0,3465117469","0,33390511"
133,"0,4462572431","0,1514328683","0,4023098886","0,829449515","0,9632520569","0,8560024893","0,9710736173","0,3701478539","0,4162857049","0,2141685543","0,227878298","0,1256059192","0,1495797146","0,3336957419","0,3973866373","8257,2465094037","5257,5635561684","4067,5980994518","3272,3320200232","5617,3156407495","6618,6099747384","4205,9879708974","0,4880647665","0,7420058147","691,5028039294","669,4022406241","614,6877998916","1012,8580031733","0,7870310582","0,6615578869","0,1254731713","0,4122164677","0,4202524104","0,3549239609","0,3454074122","0,3720239423","0,3569540341","0,3448021999","0,334182358"
134,"0,4421989933","0,149709727","0,4080912797","0,8276970112","0,9620238959","0,8549276711","0,970282674","0,3660067851","0,4115495954","0,2144739115","0,2281454239","0,1239142936","0,1477432924","0,3377759325","0,402731008","8320,834352894","5282,6928144977","4082,349318068","3284,6322947543","5631,0617725439","6638,6612792225","4221,672473958","0,4872828572","0,741203702","559,4562503866","528,9470392972","474,0106603297","899,915018902","0,7826010472","0,6549245567","0,1276764905","0,4145792783","0,4232129546","0,357674624","0,3474133265","0,3738875029","0,3591639863","0,3474703778","0,3360246516"
135,"0,4386349477","0,1467730906","0,4145919617","0,8256834648","0,9611711085","0,8535507645","0,9696202526","0,3621736234","0,4084094394","0,2158730926","0,2295193923","0,121188114","0,1445236718","0,3423217274","0,4082379974","8370,1208870062","5303,8144951987","4096,4708193177","3297,0237849785","5639,5987788687","6660,1296446193","4237,415465925","0,4879548173","0,7406931112","546,6587669972","522,9412195533","464,1217674743","915,8776540954","0,7861584765","0,6554778236","0,1306806529","0,4163954021","0,4237011631","0,3573483088","0,3475256989","0,3755897045","0,3596628253","0,3467078586","0,3358569431"
136,"0,436644623","0,1447440434","0,4186113336","0,8259635657","0,9600618585","0,8532554791","0,9690720305","0,3606525497","0,4057398229","0,2149631765","0,2288516312","0,1195533062","0,1424230886","0,3457577097","0,411898947","8426,4687041022","5309,4834808913","4105,4861059144","3308,8729703583","5658,7486365193","6678,3241072394","4253,2171649085","0,4886937989","0,7406608008","552,9026455525","522,4243124578","470,4625389597","877,0322245893","0,7917721375","0,6694982018","0,1222739357","0,4192389271","0,4239118767","0,3587967079","0,3472782079","0,3786308551","0,3609121972","0,3481412207","0,3355665339"
137,"0,4331373113","0,1424899115","0,4243727772","0,8243371789","0,9589949907","0,8518190084","0,968222105","0,3570511893","0,402183677","0,2134469413","0,2271645537","0,1174597317","0,1399633393","0,3498262579","0,4168479744","8488,8201493121","5339,0063633621","4120,376029627","3319,7790322726","5672,7605991455","6694,1799309189","4269,0777898323","0,4911825102","0,7408006289","681,6420407331","665,2556790764","604,4519808011","1030,2258454291","0,7926748173","0,6580299414","0,134644876","0,4176307789","0,4249822143","0,3582618088","0,3480690685","0,3768676867","0,3606671932","0,347343465","0,3355455586"
138,"0,4304502676","0,1400990264","0,429450706","0,8223071647","0,957259931","0,8494044835","0,9665944777","0,3539623391","0,3993970499","0,212113555","0,2265372438","0,1152044332","0,1372242705","0,3531403924","0,4206386107","8535,0672894588","5358,1379811457","4135,3112330652","3331,5194619247","5683,9984611244","6707,7898009733","4284,9975604365","0,4872828571","0,7371372292","543,0638102848","516,8462418201","460,7254552528","899,177069144","0,7904199338","0,6663169159","0,1241030179","0,419530666","0,4274393883","0,359300292","0,3495158439","0,3785139363","0,3622157772","0,3470201362","0,3358832765"
139,"0,4293305493","0,1367763859","0,4338930648","0,8213055255","0,9562610306","0,8485921117","0,9655411857","0,3526115524","0,3974968557","0,2110098897","0,2252504378","0,1123352015","0,1339229642","0,3563587716","0,4248412107","8587,637561022","5385,4869730671","4149,3026935165","3344,0092643965","5705,4042063592","6728,7797457713","4300,9766972806","0,4864924394","0,735402362","554,7727401637","522,0058452458","467,3429974887","897,8834183854","0,7895613866","0,6670605144","0,1225008722","0,4202370283","0,4279397897","0,362827377","0,350086451","0,3786549846","0,3623292981","0,3499277684","0,3359509795"
140,"0,4254713816","0,1333159651","0,4412126533","0,8233540254","0,9547121735","0,8492800946","0,964052112","0,3503135747","0,3927908219","0,2131005895","0,2282189815","0,1097662365","0,1303905235","0,3632742141","0,4315308281","8651,848956483","5420,3937272532","4160,7655422279","3356,726139123","5716,8406489621","6772,6526063203","4317,0154217465","0,4857082403","0,7381220925","548,9721395637","516,9265532467","458,5012980846","858,1975015157","0,7911271551","0,6590176425","0,1321095126","0,420630655","0,4276336664","0,3618912018","0,3524005942","0,3799063029","0,3632738126","0,348586946","0,3377850076"
141,"0,4221095364","0,1312175905","0,446672873","0,8220907256","0,9537641145","0,84819907","0,963171405","0,3470123351","0,3879059334","0,2133394051","0,2290569163","0,1078727642","0,1284855034","0,3672056263","0,4373726777","8703,2867425549","5457,1311256275","4175,337671899","3368,9307070006","5726,4280392567","6794,5735633267","4333,1139560419","0,4865928662","0,7391479981","681,6338921415","670,8849799482","612,4269035165","1053,8558958666","0,7947169381","0,668188694","0,1265282442","0,4209724487","0,4284497689","0,3635915357","0,3536967746","0,3799593656","0,3636180671","0,3501909304","0,3386768847"
142,"0,4206556445","0,128021512","0,4513228435","0,8197221286","0,952333444","0,8457806352","0,9622080382","0,3448207403","0,3863838554","0,2133236609","0,2293580844","0,1049420663","0,1250615827","0,369959322","0,4408880058","8764,192393011","5484,5817940703","4186,7847419114","3379,1850898625","5747,8089359215","6827,1377718303","4349,2725232027","0,4865928662","0,7408535821","547,1890407569","518,5608003276","464,9815689208","886,7403267073","0,8023116581","0,6818356626","0,1204759955","0,4217574478","0,4304973337","0,3633563166","0,3543957865","0,3810742602","0,3656548671","0,3492130183","0,3387433102"
143,"0,4176242938","0,1263242096","0,4560514966","0,8183560792","0,9497907828","0,8449060946","0,960283136","0,3417653797","0,3824017249","0,2126657051","0,2288538257","0,1033781849","0,1230734276","0,3732125147","0,4443156304","8822,5146401449","5498,1110415847","4202,57448736","3391,9715738748","5762,2970592774","6839,394578016","4365,4913470971","0,4865928662","0,7354942867","553,2699389856","510,7439391051","452,990546219","910,3475024783","0,789257455","0,6688713053","0,1203861497","0,4231228479","0,4312383962","0,3662853894","0,3561284176","0,3827667216","0,3672990356","0,3510873292","0,3395784468"
