Period,Mean real labour income,Total workers
111,6623.848403770062,12514306
Period,Mean real labour income,Total workers
112,6629.909171735286,12510272
Period,Mean real labour income,Total workers
113,6631.462101694499,12523398
Period,Mean real labour income,Total workers
114,6637.196880407521,12596410
Period,Mean real labour income,Total workers
115,6645.079213483026,12540540
Period,Mean real labour income,Total workers
116,6624.801305738911,12613320
Period,Mean real labour income,Total workers
117,6597.193272446571,12680026
Period,Mean real labour income,Total workers
118,6639.244917534962,12575577
Period,Mean real labour income,Total workers
119,6616.179175468615,12645761
Period,Mean real labour income,Total workers
120,6620.421539785326,12625264
Period,Mean real labour income,Total workers
121,6617.73531528479,12639898
Period,Mean real labour income,Total workers
122,6615.957698931439,12617962
Period,Mean real labour income,Total workers
123,6611.338730378115,12642175
Period,Mean real labour income,Total workers
124,6602.276291184107,12703722
Period,Mean real labour income,Total workers
125,6592.782592623449,12669014
Period,Mean real labour income,Total workers
126,6580.957873693254,12676259
Period,Mean real labour income,Total workers
127,6572.592991291823,12674778
Period,Mean real labour income,Total workers
128,6584.618721720056,12650513
Period,Mean real labour income,Total workers
129,6596.028509112076,12656505
Period,Mean real labour income,Total workers
130,6600.932301930085,12690051
Period,Mean real labour income,Total workers
131,6583.224322301431,12730942
Period,Mean real labour income,Total workers
132,6588.449439995433,12703341
Period,Mean real labour income,Total workers
133,6572.988718698114,12612493
Period,Mean real labour income,Total workers
134,6587.436476054245,12634209
Period,Mean real labour income,Total workers
135,6597.752807459823,12621241
Period,Mean real labour income,Total workers
136,6570.900899716003,12645251
Period,Mean real labour income,Total workers
137,6561.232516240818,12661995
Period,Mean real labour income,Total workers
138,6578.058095694495,12670452
Period,Mean real labour income,Total workers
139,6558.0709723940345,12730650
Period,Mean real labour income,Total workers
140,6552.9197748747965,12686006
Period,Mean real labour income,Total workers
141,6563.458241423425,12674688
Period,Mean real labour income,Total workers
142,6582.2223716596045,12592262
Period,Mean real labour income,Total workers
143,6601.314170750164,12590187
Period,Mean real labour income,Total workers
144,6588.874528368803,12715319
Period,Mean real labour income,Total workers
145,6561.48143681267,12691149
Period,Mean real labour income,Total workers
146,6562.279668642533,12623914
Period,Mean real labour income,Total workers
147,6573.525379354047,12636705
Period,Mean real labour income,Total workers
148,6563.351223781213,12641464
Period,Mean real labour income,Total workers
149,6545.844564907075,12587252
Period,Mean real labour income,Total workers
150,6536.849312150006,12686694
Period,Mean real labour income,Total workers
151,6532.0334740652,12733255
Period,Mean real labour income,Total workers
152,6578.537987888769,12707271
