Period,Mean real labour income,Total workers
111,7495.386917957021,12689252
Period,Mean real labour income,Total workers
112,7523.774910967686,12716805
Period,Mean real labour income,Total workers
113,7549.336108424224,12727388
Period,Mean real labour income,Total workers
114,7578.348464240624,12721606
Period,Mean real labour income,Total workers
115,7557.6952965958935,12739030
Period,Mean real labour income,Total workers
116,7589.71293799065,12753935
Period,Mean real labour income,Total workers
117,7594.478361910996,12690673
Period,Mean real labour income,Total workers
118,7582.376906654576,12744846
Period,Mean real labour income,Total workers
119,7594.279135388943,12754344
Period,Mean real labour income,Total workers
120,7612.001896143977,12778852
Period,Mean real labour income,Total workers
121,7609.721854031302,12862084
Period,Mean real labour income,Total workers
122,7645.736268962943,12790840
Period,Mean real labour income,Total workers
123,7642.214919031961,12803958
Period,Mean real labour income,Total workers
124,7658.784892755956,12871004
Period,Mean real labour income,Total workers
125,7669.407079658021,12847219
Period,Mean real labour income,Total workers
126,7690.367919929887,12848458
Period,Mean real labour income,Total workers
127,7706.83206248111,12836910
Period,Mean real labour income,Total workers
128,7738.645123277358,12767465
Period,Mean real labour income,Total workers
129,7722.758906078772,12768226
Period,Mean real labour income,Total workers
130,7747.287088617919,12740001
Period,Mean real labour income,Total workers
131,7739.8854751010695,12774322
Period,Mean real labour income,Total workers
132,7765.419577379427,12812105
Period,Mean real labour income,Total workers
133,7762.9168253405805,12850950
Period,Mean real labour income,Total workers
134,7779.3912486633335,12877771
Period,Mean real labour income,Total workers
135,7785.576791310763,12899549
Period,Mean real labour income,Total workers
136,7814.297225247351,12870031
Period,Mean real labour income,Total workers
137,7849.388127412788,12779755
Period,Mean real labour income,Total workers
138,7838.388756421009,12794830
Period,Mean real labour income,Total workers
139,7829.6343732335135,12885730
Period,Mean real labour income,Total workers
140,7837.073177640988,12949151
Period,Mean real labour income,Total workers
141,7868.785701753009,12944505
Period,Mean real labour income,Total workers
142,7855.665858905161,12936919
Period,Mean real labour income,Total workers
143,7887.950379797907,12939161
Period,Mean real labour income,Total workers
144,7925.90900250539,12939197
Period,Mean real labour income,Total workers
145,7915.8894790643535,12925172
Period,Mean real labour income,Total workers
146,7939.483054388981,12871598
Period,Mean real labour income,Total workers
147,7932.039696708335,12896873
Period,Mean real labour income,Total workers
148,7966.394031359866,12870317
Period,Mean real labour income,Total workers
149,7974.662106258079,12896098
Period,Mean real labour income,Total workers
150,8006.852786105547,12839151
Period,Mean real labour income,Total workers
151,7989.706420237556,12928201
Period,Mean real labour income,Total workers
152,8009.182167318807,12890689
