110,7455.494549278148,12780004
Period,Mean real labour income,Total workers
111,7494.659975747758,12753536
Period,Mean real labour income,Total workers
112,7534.445944165842,12791702
Period,Mean real labour income,Total workers
113,7535.160116038951,12708298
Period,Mean real labour income,Total workers
114,7526.256222022329,12828916
Period,Mean real labour income,Total workers
115,7586.19457232357,12815293
Period,Mean real labour income,Total workers
116,7609.751134599502,12761215
Period,Mean real labour income,Total workers
117,7599.000642765004,12789066
Period,Mean real labour income,Total workers
118,7607.727601873515,12809608
Period,Mean real labour income,Total workers
119,7602.81606595609,12836373
Period,Mean real labour income,Total workers
120,7636.070558599551,12786140
Period,Mean real labour income,Total workers
121,7653.353041498115,12796461
Period,Mean real labour income,Total workers
122,7669.534630378907,12795556
Period,Mean real labour income,Total workers
123,7676.102323532359,12897797
Period,Mean real labour income,Total workers
124,7691.373215641265,12873770
Period,Mean real labour income,Total workers
125,7714.446547597608,12835026
Period,Mean real labour income,Total workers
126,7719.596148920007,12817651
Period,Mean real labour income,Total workers
127,7720.45471231541,12891183
Period,Mean real labour income,Total workers
128,7723.0645095202635,12905882
Period,Mean real labour income,Total workers
129,7751.939783685185,12888354
Period,Mean real labour income,Total workers
130,7754.154143493303,12918458
Period,Mean real labour income,Total workers
131,7751.303894804465,12930156
Period,Mean real labour income,Total workers
132,7786.807174381239,12887300
Period,Mean real labour income,Total workers
133,7799.497842389142,12888965
Period,Mean real labour income,Total workers
134,7784.677641931149,12938115
Period,Mean real labour income,Total workers
135,7814.5614318942435,12913657
Period,Mean real labour income,Total workers
136,7832.8174779760975,12857935
Period,Mean real labour income,Total workers
137,7815.447941207116,12880316
Period,Mean real labour income,Total workers
138,7868.56394070636,12808929
Period,Mean real labour income,Total workers
139,7847.3774843159335,12932131
Period,Mean real labour income,Total workers
140,7832.526867780832,12991588
Period,Mean real labour income,Total workers
141,7871.288188584931,12938249
Period,Mean real labour income,Total workers
142,7887.921023423763,12939543
Period,Mean real labour income,Total workers
143,7939.432716081053,12904399
Period,Mean real labour income,Total workers
144,7950.3842406581625,12928105
Period,Mean real labour income,Total workers
145,7945.664866024053,12946546
Period,Mean real labour income,Total workers
146,7975.135694246545,12870474
Period,Mean real labour income,Total workers
147,7972.87608772249,12860812
Period,Mean real labour income,Total workers
148,8010.645427538977,12911106
Period,Mean real labour income,Total workers
149,8010.141620208807,12876156
Period,Mean real labour income,Total workers
150,8008.450913340487,12846912
Period,Mean real labour income,Total workers
151,7997.542402743835,12851144
Period,Mean real labour income,Total workers
152,8000.472947942552,12868119
