Period,Mean real labour income,Total workers
111,8423.877803333888,12965730
Period,Mean real labour income,Total workers
112,8493.146493603414,12905550
Period,Mean real labour income,Total workers
113,8503.612066268643,12906866
Period,Mean real labour income,Total workers
114,8538.156272152795,13011068
Period,Mean real labour income,Total workers
115,8542.866495589933,13088799
Period,Mean real labour income,Total workers
116,8587.311229973424,13055275
Period,Mean real labour income,Total workers
117,8660.3567837609,13066768
Period,Mean real labour income,Total workers
118,8716.095418190218,13001129
Period,Mean real labour income,Total workers
119,8745.334122994078,13015073
Period,Mean real labour income,Total workers
120,8780.353160314164,12983076
Period,Mean real labour income,Total workers
121,8766.585502330016,12974425
Period,Mean real labour income,Total workers
122,8806.590169000663,12978202
Period,Mean real labour income,Total workers
123,8830.373299330651,13032971
Period,Mean real labour income,Total workers
124,8890.713085110125,13072861
Period,Mean real labour income,Total workers
125,8918.89976079268,13083780
Period,Mean real labour income,Total workers
126,8962.135974456029,13040721
Period,Mean real labour income,Total workers
127,8960.345263038249,13115345
Period,Mean real labour income,Total workers
128,9016.657687036146,13083172
Period,Mean real labour income,Total workers
129,9032.942713467804,13108812
Period,Mean real labour income,Total workers
130,9096.69583798431,13040009
Period,Mean real labour income,Total workers
131,9115.43353239013,13110920
Period,Mean real labour income,Total workers
132,9137.171412402691,13079805
Period,Mean real labour income,Total workers
133,9180.456140768727,13102262
Period,Mean real labour income,Total workers
134,9181.993993045082,13109716
Period,Mean real labour income,Total workers
135,9202.092363709378,13138139
Period,Mean real labour income,Total workers
136,9258.441324647602,13073234
Period,Mean real labour income,Total workers
137,9260.718636379559,13097671
Period,Mean real labour income,Total workers
138,9298.376257969132,13081716
Period,Mean real labour income,Total workers
139,9302.451529808275,13109171
Period,Mean real labour income,Total workers
140,9351.978059015983,13065178
Period,Mean real labour income,Total workers
141,9385.235527954335,13068417
Period,Mean real labour income,Total workers
142,9425.955828306582,13081238
Period,Mean real labour income,Total workers
143,9468.31783797392,13074061
Period,Mean real labour income,Total workers
144,9538.33806506265,13103601
Period,Mean real labour income,Total workers
145,9564.336209754294,13051832
Period,Mean real labour income,Total workers
146,9539.826835411845,13079885
Period,Mean real labour income,Total workers
147,9617.82159348817,13055948
Period,Mean real labour income,Total workers
148,9650.392376022377,13002076
Period,Mean real labour income,Total workers
149,9685.660979245911,13050582
Period,Mean real labour income,Total workers
150,9692.704509461668,13112589
Period,Mean real labour income,Total workers
151,9733.235509517555,13079971
Period,Mean real labour income,Total workers
152,9803.353607201845,12967050
