Period,Mean real labour income,Total workers
111,7501.234930744496,12712212
Period,Mean real labour income,Total workers
112,7518.620291508494,12737540
Period,Mean real labour income,Total workers
113,7527.546634650344,12704077
Period,Mean real labour income,Total workers
114,7509.519601104519,12735310
Period,Mean real labour income,Total workers
115,7523.09783599649,12806436
Period,Mean real labour income,Total workers
116,7567.705265027063,12704410
Period,Mean real labour income,Total workers
117,7556.156028283677,12820766
Period,Mean real labour income,Total workers
118,7596.248288766849,12728478
Period,Mean real labour income,Total workers
119,7590.001296995763,12740645
Period,Mean real labour income,Total workers
120,7618.838712522414,12703224
Period,Mean real labour income,Total workers
121,7654.251639135438,12768891
Period,Mean real labour income,Total workers
122,7645.917818776764,12811197
Period,Mean real labour income,Total workers
123,7652.13536777593,12863884
Period,Mean real labour income,Total workers
124,7663.823879240031,12793235
Period,Mean real labour income,Total workers
125,7693.352653940349,12781329
Period,Mean real labour income,Total workers
126,7669.51083412184,12854602
Period,Mean real labour income,Total workers
127,7701.4578604804265,12824628
Period,Mean real labour income,Total workers
128,7746.88041327871,12873090
Period,Mean real labour income,Total workers
129,7763.935056791611,12849168
Period,Mean real labour income,Total workers
130,7768.983063332591,12839942
Period,Mean real labour income,Total workers
131,7779.147181916298,12837332
Period,Mean real labour income,Total workers
132,7778.171937502387,12852416
Period,Mean real labour income,Total workers
133,7801.975384213232,12800956
Period,Mean real labour income,Total workers
134,7804.915819256332,12846166
Period,Mean real labour income,Total workers
135,7791.560633810904,12826597
Period,Mean real labour income,Total workers
136,7805.620082841881,12817821
Period,Mean real labour income,Total workers
137,7808.668199066409,12821676
Period,Mean real labour income,Total workers
138,7824.358127048071,12833399
Period,Mean real labour income,Total workers
139,7848.26011846274,12863801
Period,Mean real labour income,Total workers
140,7876.312117334996,12841933
Period,Mean real labour income,Total workers
141,7887.398320333034,12834024
Period,Mean real labour income,Total workers
142,7906.138173174139,12853857
Period,Mean real labour income,Total workers
143,7966.445870521665,12722826
Period,Mean real labour income,Total workers
144,7955.88135919332,12783989
Period,Mean real labour income,Total workers
145,7928.144871997378,12850172
Period,Mean real labour income,Total workers
146,7927.855187599407,12846526
Period,Mean real labour income,Total workers
147,7972.10261391269,12788204
Period,Mean real labour income,Total workers
148,7978.737078532415,12795433
Period,Mean real labour income,Total workers
149,8012.915674570087,12845091
Period,Mean real labour income,Total workers
150,8019.167187004426,12838783
Period,Mean real labour income,Total workers
151,8015.733354551504,12852245
Period,Mean real labour income,Total workers
152,8036.405522852827,12885571
