Period,Mean real labour income,Total workers
111,6622.716481726415,12573497
Period,Mean real labour income,Total workers
112,6640.086641044721,12573677
Period,Mean real labour income,Total workers
113,6652.017695202823,12614771
Period,Mean real labour income,Total workers
114,6643.254426827165,12638700
Period,Mean real labour income,Total workers
115,6654.240933914165,12563107
Period,Mean real labour income,Total workers
116,6657.453207324756,12542959
Period,Mean real labour income,Total workers
117,6654.6963447664875,12503648
Period,Mean real labour income,Total workers
118,6651.559678626524,12473457
Period,Mean real labour income,Total workers
119,6612.408004205409,12581422
Period,Mean real labour income,Total workers
120,6599.314800300425,12651457
Period,Mean real labour income,Total workers
121,6615.348715245479,12593624
Period,Mean real labour income,Total workers
122,6629.2101000096345,12595267
Period,Mean real labour income,Total workers
123,6616.006701221299,12626173
Period,Mean real labour income,Total workers
124,6614.20471183212,12612420
Period,Mean real labour income,Total workers
125,6613.004372386426,12609919
Period,Mean real labour income,Total workers
126,6585.644106689724,12589929
Period,Mean real labour income,Total workers
127,6583.542699538592,12636939
Period,Mean real labour income,Total workers
128,6594.1730735314295,12656640
Period,Mean real labour income,Total workers
129,6600.733661024173,12619427
Period,Mean real labour income,Total workers
130,6581.722010865098,12712802
Period,Mean real labour income,Total workers
131,6590.835519312836,12697856
Period,Mean real labour income,Total workers
132,6619.417535057793,12599155
Period,Mean real labour income,Total workers
133,6589.3521385815075,12697571
Period,Mean real labour income,Total workers
134,6599.969619744083,12713872
Period,Mean real labour income,Total workers
135,6595.624499028169,12669423
Period,Mean real labour income,Total workers
136,6598.5274275303245,12675680
Period,Mean real labour income,Total workers
137,6600.632062192818,12750821
Period,Mean real labour income,Total workers
138,6584.4049653205775,12773511
Period,Mean real labour income,Total workers
139,6587.409508948405,12728153
Period,Mean real labour income,Total workers
140,6598.128877401352,12742271
Period,Mean real labour income,Total workers
141,6611.538084280333,12688511
Period,Mean real labour income,Total workers
142,6612.57856644267,12759386
Period,Mean real labour income,Total workers
143,6614.581463508302,12729730
Period,Mean real labour income,Total workers
144,6613.936400776285,12729174
Period,Mean real labour income,Total workers
145,6604.564853403169,12685428
Period,Mean real labour income,Total workers
146,6602.678729865173,12636801
Period,Mean real labour income,Total workers
147,6574.413649199804,12653121
Period,Mean real labour income,Total workers
148,6585.029185349942,12668698
Period,Mean real labour income,Total workers
149,6582.631399329916,12630630
Period,Mean real labour income,Total workers
150,6588.728536336703,12576970
Period,Mean real labour income,Total workers
151,6559.324367504986,12641432
Period,Mean real labour income,Total workers
152,6589.867887949677,12643475
