95,7623.842503093539,12477095
Period,Mean real labour income,Total workers
96,7628.248933743264,12534217
Period,Mean real labour income,Total workers
97,7692.734824081451,12511091
Period,Mean real labour income,Total workers
98,7672.601677089111,12672265
Period,Mean real labour income,Total workers
99,7739.609331846427,12696812
Period,Mean real labour income,Total workers
100,7764.368753763246,12745988
Period,Mean real labour income,Total workers
101,7827.47422130641,12752355
Period,Mean real labour income,Total workers
102,7830.513160389413,12834296
Period,Mean real labour income,Total workers
103,7862.242270475366,12932579
Period,Mean real labour income,Total workers
104,7904.583516327338,12943137
Period,Mean real labour income,Total workers
105,7936.872554865315,13022612
Period,Mean real labour income,Total workers
106,7995.797582192197,13040720
Period,Mean real labour income,Total workers
107,8005.850252211419,13062554
Period,Mean real labour income,Total workers
108,8055.070287418671,13068750
Period,Mean real labour income,Total workers
109,8081.601186614834,13028112
Period,Mean real labour income,Total workers
110,8094.22844106336,13129064
Period,Mean real labour income,Total workers
111,8163.177796451862,13044272
Period,Mean real labour income,Total workers
112,8196.478463970896,13050381
Period,Mean real labour income,Total workers
113,8221.465992603717,13105673
Period,Mean real labour income,Total workers
114,8248.028861047096,13174923
Period,Mean real labour income,Total workers
115,8284.916780379192,13174611
Period,Mean real labour income,Total workers
116,8318.901986870202,13270650
Period,Mean real labour income,Total workers
117,8376.338733467246,13257674
Period,Mean real labour income,Total workers
118,8400.562894165641,13264308
Period,Mean real labour income,Total workers
119,8446.735849493154,13217344
Period,Mean real labour income,Total workers
120,8467.480497670827,13317863
Period,Mean real labour income,Total workers
121,8497.778511303763,13327273
Period,Mean real labour income,Total workers
122,8550.640917631132,13343496
Period,Mean real labour income,Total workers
123,8570.019821474943,13371923
Period,Mean real labour income,Total workers
124,8604.079471438512,13424636
Period,Mean real labour income,Total workers
125,8643.384032087002,13453071
Period,Mean real labour income,Total workers
126,8661.802578444733,13441206
Period,Mean real labour income,Total workers
127,8704.544284314607,13432270
Period,Mean real labour income,Total workers
128,8777.545454902116,13365801
Period,Mean real labour income,Total workers
129,8762.018692333677,13484626
Period,Mean real labour income,Total workers
130,8802.616321730406,13593905
Period,Mean real labour income,Total workers
131,8858.354959003038,13579766
Period,Mean real labour income,Total workers
132,8878.335506360017,13628856
Period,Mean real labour income,Total workers
133,8925.959977286699,13594894
Period,Mean real labour income,Total workers
134,8976.74362892155,13684188
Period,Mean real labour income,Total workers
135,8994.0310908901,13632926
Period,Mean real labour income,Total workers
136,9044.54930997259,13690185
Period,Mean real labour income,Total workers
137,9082.512775563262,13701587
Period,Mean real labour income,Total workers
138,9123.188522095983,13735080
Period,Mean real labour income,Total workers
139,9192.753387638684,13697966
Period,Mean real labour income,Total workers
140,9223.20910833816,13651534
Period,Mean real labour income,Total workers
141,9226.788138555043,13757257
Period,Mean real labour income,Total workers
142,9274.463294656736,13773807
Period,Mean real labour income,Total workers
143,9297.259719352565,13827665
Period,Mean real labour income,Total workers
144,9328.382157701755,13831276
Period,Mean real labour income,Total workers
145,9360.199718391917,13832292
Period,Mean real labour income,Total workers
146,9376.9197940498,13810478
Period,Mean real labour income,Total workers
147,9424.084800606995,13765658
Period,Mean real labour income,Total workers
148,9489.42145998985,13807781
Period,Mean real labour income,Total workers
149,9513.759817711754,13816500
Period,Mean real labour income,Total workers
150,9540.395383126785,13853847
Period,Mean real labour income,Total workers
151,9586.522055540894,13928306
Period,Mean real labour income,Total workers
152,9627.42953424966,13848071
