Period,0,[1;5[,[5;10[,[10;15[,15,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[,[70;75[,[75;80[,[80;85[,[85;90[,[90;95[,100+
129,163135,632935,798658,796732,162405,662552,1001266,1042284,1092445,1083998,1108772,1008478,1000930,995867,869005,687275,589114,523845,422279,223282,130001,60418
130,164174,634475,799885,792152,170148,667191,974464,1037817,1101503,1069802,1120331,1016916,993808,1005629,871417,698816,588756,518487,421198,231827,130664,58675
131,161858,640467,798697,797020,158260,678231,955127,1042458,1097297,1069652,1113303,1043781,969613,1023797,872243,697960,585104,530814,416055,243538,125569,60291
132,174935,634497,800596,792380,165715,662678,949717,1049144,1106580,1054491,1116708,1044607,980302,1014272,881954,706739,583609,536200,411201,248487,125116,64581
133,173722,642056,799660,788461,161096,666956,954247,1037643,1101315,1042306,1114204,1052874,984231,1022772,885472,709570,580183,544966,405242,264438,122070,64526
134,168688,635435,813734,781985,159345,668167,931386,1055787,1093616,1047769,1117719,1041687,994908,1019406,896930,714667,576006,548535,403928,270894,130375,64284
135,158375,633170,821398,788305,154982,650011,931696,1055027,1094686,1044791,1117667,1057945,987498,1028126,895294,714699,582300,546009,412795,265209,135554,63709
136,155136,639083,819531,789815,153797,652509,917764,1067012,1082525,1036236,1131753,1056969,989084,1030536,889508,729878,588237,542909,415976,271856,131720,66206
137,162732,637975,822192,792666,151066,654611,905019,1065984,1078551,1037682,1127829,1073390,967446,1045742,885118,736798,592564,542814,413250,284549,126696,70435
138,171855,641225,815324,797964,145329,663107,897025,1058802,1076188,1026688,1124113,1090218,972769,1042796,876980,759790,588589,545991,414520,285630,129477,70546
139,190593,632759,812139,802973,153254,655809,893097,1056332,1054545,1044704,1106131,1096183,977432,1039015,888985,756309,608389,540450,425481,280680,135068,71101
140,185423,645581,803165,800677,154019,657971,881184,1056358,1044327,1055545,1097385,1105226,978758,1028921,899038,761409,617061,534207,424658,292259,137011,70382
141,174110,652423,805276,796658,160779,652573,853062,1085205,1019292,1054059,1107295,1099685,993129,1013038,927498,753574,621386,534146,426075,301425,134205,73436
142,162843,656933,802251,801669,165209,639447,851660,1080513,1033082,1042286,1101548,1106050,994961,1017295,924259,758916,630002,530490,435089,303649,136616,71502
143,141072,672909,800551,792626,172134,638341,839611,1072341,1038335,1043953,1102117,1101341,1003759,1006585,937028,768916,627255,531360,439849,302256,131878,72556
144,135677,670101,803569,788797,171880,638830,831767,1062974,1041065,1054533,1081600,1106598,1018632,991279,952236,766568,640197,531469,442923,300075,134676,67283
145,138122,673327,802547,774820,177773,635346,834314,1031764,1068187,1046463,1077854,1131976,990170,994787,946750,781920,649136,525575,448330,304422,135618,69404
146,141995,667311,801246,779536,175603,639884,820459,1028627,1073519,1049079,1075603,1113715,1002395,983358,964208,807241,636437,520249,450736,302788,138545,72378
147,155940,651588,806115,778970,170485,638483,820676,1028187,1064518,1053535,1078723,1106535,1006830,984792,952375,834585,625495,525785,452561,304917,142595,72547
148,166548,650611,796347,787776,163410,645264,809298,1028581,1046146,1074589,1068109,1117343,993508,996393,949019,840920,637820,520792,457726,305843,140130,72980
149,161518,648501,795883,798414,146018,650567,824082,996619,1041305,1087661,1077214,1103343,1002281,978099,969273,838944,650487,523272,449753,307881,139505,80602
150,152683,644640,798462,799641,146666,645339,836647,973667,1035889,1096856,1066772,1112378,1010324,974974,973332,839089,664215,521842,443345,306424,148935,80225
151,144472,645178,802138,798453,146165,650855,835652,954449,1040373,1091731,1066805,1104596,1036987,951510,992933,838287,664997,517296,455495,306457,154561,77295
152,142033,641727,809250,800352,149274,643106,828142,948451,1046307,1101014,1051235,1106749,1039738,960865,982190,848756,671500,520435,454704,309492,151772,79104
Period,0,[1;5[,[5;10[,[10;15[,15,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[,[70;75[,[75;80[,[80;85[,[85;90[,[90;95[,100+
49,172057,834126,1045939,1098929,193576,900776,1123503,1020013,1028675,1043210,918687,752179,690584,669944,662637,472251,394796,306532,256915,141133,48387,16490
50,155180,828162,1040622,1106916,201930,877071,1137527,1028928,1017366,1055905,921948,764243,689328,664327,656771,484233,401626,306732,257566,138933,48767,16062
51,145424,819083,1046059,1101117,206353,874274,1130401,1055488,991920,1072016,925059,764580,689271,674255,650747,501684,392944,306879,255214,145083,51358,17817
52,149669,809427,1052593,1110552,203126,862103,1134536,1056637,1001503,1060446,936828,770672,689265,678029,645536,511726,385656,310619,257109,146437,49662,20203
53,158312,803347,1041024,1104790,201751,851577,1133091,1065592,1004048,1068191,940614,767191,697548,687328,629953,536478,391094,306186,257279,141809,51336,24299
54,169660,769556,1059168,1096667,204562,854193,1137714,1053796,1013774,1065671,951817,775467,691917,690129,619998,551175,399326,309793,244772,147534,56558,23112
55,186898,752743,1058210,1097935,200689,854938,1137107,1070795,1007269,1075008,949332,775283,701324,686662,631561,538492,411135,308244,253069,146747,55625,22813
56,176720,749407,1070195,1087316,213218,833588,1151253,1070387,1009946,1074844,945280,790319,707056,676122,637621,550911,406458,308926,253337,142140,57632,22520
57,174407,738774,1069124,1083040,216465,832521,1149906,1085633,987528,1090037,942291,795762,710513,679458,627777,565441,410089,312523,238735,156354,57164,22937
58,164823,734948,1066810,1080677,212128,825992,1142816,1106186,992202,1086804,933002,814899,704601,686220,632414,571045,413772,315968,229979,163998,56361,20597
59,149884,746129,1064340,1060309,224478,832115,1123922,1113894,994295,1086165,945086,812707,716015,684241,644298,565455,417200,317739,229703,166778,56325,22291
60,150161,734794,1064598,1050306,232992,834252,1115010,1123399,992167,1083904,953266,820769,724642,674109,636382,579369,429056,320817,222735,165958,58749,22108
61,154000,701903,1093212,1025847,243305,822590,1123227,1119578,1007228,1067357,983265,812305,728841,674193,634253,592725,425473,327129,228378,168936,58629,19170
62,169442,684495,1088641,1039637,233955,818997,1118375,1126094,1006973,1068421,985675,819120,739802,667206,649964,593354,432503,321449,229562,170062,59948,20886
63,171893,669313,1081869,1044890,223890,830181,1120772,1121191,1013903,1061836,997679,831140,727179,674663,645376,605705,430042,316034,236210,163065,64537,19110
64,174124,659305,1072182,1045805,221015,845474,1098567,1128359,1031808,1045031,1011367,831071,737283,682269,640137,603918,443260,312031,234374,165554,64430,19224
65,179684,657006,1042073,1071277,203984,855041,1094381,1154209,1003629,1046839,1011478,847026,744388,679566,641597,610391,449352,309129,239017,166758,66818,19204
66,166124,657299,1039429,1076538,208949,852519,1092288,1135445,1016478,1029369,1034834,876290,727778,673884,649193,612984,443298,319655,242451,167658,65334,19922
67,172594,651014,1038989,1067466,210496,854992,1094410,1129518,1020008,1032469,1024876,898379,721825,675894,655131,619871,436727,335659,236962,165971,68907,20486
68,166045,646182,1039383,1049291,216493,869989,1083597,1138056,1008330,1043607,1020378,907686,729348,676085,656952,631886,430641,333385,243399,165856,68255,20023
69,162619,664244,1006000,1045871,233424,864597,1093247,1122832,1019066,1023104,1039412,913553,742384,677099,649420,629087,438736,344725,243145,165929,70631,19857
70,170148,668642,982371,1040554,247322,858686,1077840,1136524,1028302,1014206,1050782,916734,754514,676877,646037,622879,451872,351114,245178,163644,68959,21640
71,159913,679682,962357,1045991,241564,858645,1079466,1129496,1055063,988760,1066134,922411,754777,674739,657543,618826,467692,343408,245755,167235,67817,23909
72,167368,664129,956947,1052486,226834,882810,1064068,1133631,1056316,998522,1055219,934180,760722,672946,658798,616245,473224,334226,250629,170296,69557,21562
73,162340,668407,961477,1040985,207612,896632,1051328,1131973,1065271,1002513,1060965,938633,756753,680987,666783,604756,496987,335745,248742,166939,68940,22853
74,160375,669618,938616,1059129,194313,901808,1056999,1136445,1053382,1012755,1057228,950577,764980,674496,669671,595090,510891,344385,248815,157845,76386,23798
75,156012,651462,939111,1058171,197507,899882,1053871,1135253,1068904,1006250,1066313,948342,764505,683314,665556,604418,498347,358756,245679,163569,76965,22384
76,154827,653960,925179,1070156,189982,896788,1045050,1147773,1068368,1008927,1067403,943105,779948,691262,658203,608938,509216,351668,244582,167879,73423,23719
77,151437,657092,912103,1069085,194715,887708,1047230,1145885,1083614,987071,1084139,939138,788970,694408,660721,601385,522497,354235,246921,155821,84225,22249
78,145700,665588,899241,1066771,195868,883922,1036364,1137448,1103512,991506,1081966,929270,807534,688388,671164,602641,529651,357595,248988,148822,88054,23615
79,153794,657572,895313,1064301,186582,873386,1054291,1118627,1111220,993482,1081443,941599,805111,698310,671398,610623,524974,359865,250779,149199,87927,25511
80,149554,659460,883403,1064598,195673,854253,1064942,1110205,1120725,991354,1079376,949695,813468,706879,663075,604010,538172,368747,254397,144700,93146,21981
81,154866,654062,855281,1093212,186073,839394,1061384,1118422,1117079,1006285,1061978,979829,806876,712469,661088,601072,549945,364197,259956,152453,90123,22818
82,161985,640664,853937,1088641,192876,846381,1048595,1113570,1123595,1005975,1061014,981154,813262,723731,652489,615151,550668,365805,256263,153959,93063,22946
83,162590,639133,840488,1081869,208432,836078,1049834,1115490,1118904,1012842,1055074,991645,826142,714817,656316,615525,557959,367570,251639,159889,91230,26589
84,163869,634988,832644,1072182,216514,828911,1064028,1091509,1126119,1030747,1038997,1005044,825624,725458,662358,614202,559694,377607,249295,155754,95539,27572
85,162936,628255,835471,1042073,249414,821483,1057041,1086846,1151969,1002568,1040694,1005001,842322,731201,659204,614471,567966,381189,250700,162135,94007,26428
86,163965,636130,822204,1039429,245850,830208,1058981,1084753,1133205,1015417,1023224,1027778,871779,716166,655731,616914,569513,376913,258111,167491,90942,27352
87,159791,629598,822279,1038989,233072,833914,1063933,1086606,1126693,1019068,1026311,1017773,893622,711141,654923,621428,576161,372886,271066,160995,91353,27591
88,160454,633278,810901,1039383,219979,828832,1084927,1075953,1133319,1007390,1037900,1011006,901575,718360,654810,623918,585793,368534,269038,162971,94269,28197
89,163856,628786,825789,1006000,208018,837373,1096800,1085603,1119572,1016277,1018325,1029852,908102,729621,655226,615409,583001,373455,280065,165238,91035,30122
90,161108,628511,837930,982371,211338,828736,1105292,1073843,1129589,1025513,1008457,1040494,910158,740991,654919,611552,580175,386545,281911,165381,91692,30556
91,173543,630810,837082,962357,220089,825422,1099493,1075469,1122426,1052063,983561,1057984,912384,743092,651322,623781,576221,401862,277766,169446,88069,32190
92,166950,627698,828984,956947,230068,821977,1108928,1060071,1126561,1053237,995151,1044414,922652,748469,653210,623809,574856,410647,273138,175217,88000,34096
93,165661,630056,829673,961477,202765,837542,1103528,1047269,1125125,1061869,1000286,1048849,926925,744968,659825,634128,562698,434372,272147,173665,85267,34200
94,167291,628736,829133,938616,212927,845423,1095405,1052685,1129597,1049633,1010523,1044315,938926,752979,656004,635487,554639,450992,278284,170185,80015,38691
95,157075,647984,806614,939111,209726,847666,1096673,1049377,1128431,1066632,1003320,1053714,936479,752905,664974,630877,563748,442451,290280,162990,83568,41160
96,158370,639821,807927,925179,207652,861725,1086054,1040736,1142444,1066428,1005915,1056645,929643,768356,669032,625719,570576,449766,284509,165025,85240,39213
97,161683,644276,807298,910741,222815,845998,1080938,1042916,1141097,1081859,983774,1073769,925637,777249,671550,627212,564316,463739,287719,167659,82731,43369
98,155744,650570,809964,897879,203780,862719,1078575,1030077,1134598,1101376,988239,1072312,915414,795372,666195,635551,565176,471178,288498,170251,79481,45043
99,156271,652426,810063,893951,192982,871218,1058582,1048756,1112267,1109395,990037,1071734,928727,791268,678107,635338,572220,468153,288308,168156,83588,48290
100,154947,649427,808082,882041,190385,874112,1048797,1059430,1103389,1119461,987658,1069357,936697,797542,686110,629863,567683,480622,293500,170743,81779,49352
101,148528,653365,806617,853777,210200,883012,1024570,1057748,1114297,1112716,1002686,1053659,965802,791051,691482,628261,567001,492974,292933,177858,83029,48250
102,153858,645923,800893,852433,214746,873895,1038081,1046544,1107356,1119509,1002579,1054870,967692,797438,701776,625683,574706,493833,295671,176319,86492,43734
103,161527,645883,801581,838984,226000,854448,1043334,1048608,1108937,1114818,1010021,1048631,977697,810207,693923,629757,575253,496897,295701,178042,90702,44248
104,160008,640281,798715,831140,224098,846663,1044249,1062802,1084727,1122033,1027555,1032538,990443,809910,704103,637339,574125,499789,308691,173870,88607,46871
105,166598,638873,790893,833967,198275,842377,1069873,1055430,1082175,1145770,999409,1033688,990680,827952,709260,634446,572100,506100,317421,173046,94554,46129
106,169787,637030,798464,820700,196278,841370,1075196,1057663,1080082,1127006,1012083,1016573,1013124,855916,697064,625756,577910,503130,317317,180590,96486,45223
107,159442,647716,788875,820770,189832,847376,1066124,1062418,1082391,1120289,1015462,1021100,1004112,876956,691973,625446,583965,511273,313034,195579,93071,44094
108,160352,639987,793095,810657,185458,850782,1047949,1083044,1071755,1128307,1003971,1032598,1000923,882473,699384,625816,585386,520669,306616,196302,93423,48024
109,159173,642027,791864,825545,170223,832634,1044656,1095282,1081125,1114857,1013044,1013043,1019492,888127,709974,627340,580206,517627,316096,199604,95431,48079
110,165711,645658,788793,837686,152918,826053,1039360,1103750,1069168,1123322,1021756,1004950,1029478,891357,722526,626854,577022,509021,324501,206708,95075,47753
111,167388,633413,803678,836838,142095,817119,1044540,1097951,1070794,1117846,1047069,980306,1048180,895676,725275,623870,584512,507107,335960,202469,98804,47906
112,172388,632635,794330,828740,147632,806172,1051074,1107386,1055396,1122089,1048879,989991,1032777,909667,728641,626454,583825,510330,342115,196566,104443,49043
113,171831,635842,795024,829429,158242,800092,1039573,1101986,1043346,1121498,1057324,995652,1036838,912220,725269,635431,592162,503769,358334,195622,101479,47798
114,169497,644227,795488,828889,169172,766301,1057893,1093687,1048803,1126070,1045335,1005073,1033812,923603,732127,632793,594285,492869,371598,201135,100119,47801
115,176597,643726,804741,806370,186480,749488,1056935,1094955,1045675,1125511,1061713,998568,1043159,920461,731355,639526,591568,500254,365381,212268,99441,49489
116,186874,646381,797873,807683,175884,746152,1068920,1084336,1036810,1139524,1061863,1002554,1044203,917095,742619,644808,586621,505878,369376,209290,101282,50728
117,188263,645718,805641,807054,173441,735519,1068356,1079553,1038990,1138177,1077258,980813,1063226,911861,751713,645670,590337,501542,382070,208799,102588,49879
118,175611,657708,805996,809720,164405,732908,1064621,1077190,1028124,1131290,1097204,985023,1060562,902671,771193,635939,600074,503317,386692,207269,108327,46670
119,168827,662646,808278,809819,149184,744201,1062322,1057197,1047825,1110695,1105312,984830,1061471,915305,767190,650094,594381,512048,382901,205384,107150,50293
120,166469,676833,803955,807838,148609,732866,1062297,1047588,1058499,1101817,1115314,981899,1059089,922817,774829,660349,585282,507777,392564,210878,106168,48939
121,160050,684625,801614,806373,153236,698913,1091012,1022869,1056476,1113037,1108276,995588,1042354,951546,767987,664216,585879,507270,401968,210760,108840,48251
122,158155,679580,799201,800649,169300,681505,1086441,1036659,1045592,1106596,1114944,995290,1044391,950525,777380,674458,579678,519074,404803,210173,107763,49884
123,163338,668762,806986,801181,171033,666323,1079669,1041912,1047740,1108177,1110389,1001082,1038251,963794,787529,663073,582903,520649,407920,213191,107278,53407
124,161014,683786,799797,798462,173050,656521,1069776,1043417,1061344,1084290,1117316,1018901,1020141,976669,788731,671374,586791,519435,410137,222078,105771,53279
125,162751,678450,805098,790796,178318,654080,1039867,1068841,1054205,1081738,1141133,991233,1021993,976159,806807,675896,587953,512089,419338,227582,102853,56898
126,167788,668470,805830,798464,164661,654733,1036863,1074385,1056438,1079481,1122369,1005274,1004565,999036,833479,666659,577366,522576,418825,227870,106149,59946
127,165319,673340,806171,788875,171881,647730,1036423,1065681,1061022,1081601,1114218,1007498,1011134,988519,855874,661971,580836,521065,425211,225600,116072,57139
128,152552,685202,799280,793095,165482,644113,1035455,1047506,1081766,1071358,1122346,997782,1020576,986279,862033,666376,582428,523306,428908,226768,115332,59741
129,155563,682100,800823,791864,162308,662175,1002072,1044213,1094004,1080728,1109401,1006449,1000230,1005332,870019,673941,586890,516099,427344,240067,114793,57841
130,153432,670619,810992,788793,170148,666476,978443,1039117,1102472,1068771,1119910,1014650,991694,1015996,874268,685969,587206,509089,424783,244449,120574,58479
131,156106,670579,800496,803522,158260,677516,958686,1044297,1096673,1070441,1112816,1039963,966743,1036658,873776,691677,580638,515192,426147,248275,116970,57940
132,161764,664770,804446,794330,165559,661963,953276,1051074,1106079,1054829,1116815,1043037,976429,1021678,887305,694015,583683,515494,432989,251929,113792,59449
133,163752,665380,807096,795024,161970,667303,956744,1039573,1100679,1042886,1116404,1052517,979863,1025300,890632,690748,592285,522556,427321,262601,113041,58076
134,157832,654794,813147,795488,160219,668514,933883,1057893,1092380,1048163,1122244,1038701,991637,1019549,899454,694705,592806,525541,415374,274801,117350,58213
135,161874,651290,818816,804741,155856,650287,934700,1056613,1093648,1045035,1121964,1055079,985132,1027836,899341,696488,596760,525123,420413,271517,121776,57639
136,164003,640931,831679,797873,154827,652438,920768,1068351,1083253,1036334,1135500,1055229,988528,1027465,897666,710122,601733,522029,422928,275445,120120,59027
137,158407,641317,833153,805641,151066,655570,907692,1067787,1078470,1038514,1133499,1070552,967102,1044861,890542,715486,605091,522664,424057,282348,120920,58502
138,175678,637015,833014,805996,145236,664066,896251,1064052,1076107,1027648,1128506,1087233,970714,1043797,879465,736550,594595,530739,428167,289394,119592,59808
139,169684,645945,829865,808278,152633,656959,892132,1060098,1056114,1047825,1107008,1094703,971073,1042093,893057,731910,606026,529388,437462,287218,118874,64844
140,168586,638287,843302,803955,148764,658847,880222,1060201,1046505,1058499,1098022,1104854,970956,1039092,897939,742432,613798,521871,434808,293171,124550,62477
141,170716,639290,844675,801614,152555,653591,851958,1088916,1022346,1056476,1109504,1097032,985319,1020819,925789,737205,617308,526393,431017,300898,126068,64285
142,169906,654450,837575,799201,160229,640193,850614,1084345,1034526,1045592,1102686,1104034,984212,1022876,930568,741743,626723,520490,437811,304730,128081,63512
143,172812,651850,832100,806986,162395,638559,837165,1078955,1037530,1047740,1103457,1098539,989824,1015482,946584,748698,622117,524544,437927,306235,128761,68956
144,175837,645666,844800,799797,163674,634632,829309,1069256,1038841,1061344,1080870,1106678,1005694,999009,956082,750123,633092,531200,437952,310960,131971,67767
145,181686,647000,841201,805098,162741,627899,831971,1039347,1064515,1053955,1078745,1129703,976721,1002690,954580,766856,636461,535112,431750,320131,138400,67118
146,180089,656506,836258,805830,162476,635232,818967,1036343,1070190,1055455,1076668,1110483,991120,986160,973593,794591,629937,526802,440130,317388,140391,71748
147,171632,659973,837967,806171,159575,629144,818584,1035903,1061486,1060039,1079279,1104563,993798,994059,960619,816251,623540,531341,440903,319796,143117,72896
148,163029,669819,836886,799280,160115,632824,808568,1035208,1043311,1080760,1069254,1112444,984613,1004317,957716,827350,629004,529777,445277,321893,137991,76159
149,154463,673847,836939,800823,163376,628332,823456,1001825,1039733,1092998,1078427,1099601,994049,987338,971914,836876,635484,533425,434646,328259,139570,74254
150,138846,683117,824019,810992,160477,628160,835597,978196,1035100,1101003,1066229,1111464,1004204,978455,980036,840690,644727,533015,429614,321940,147253,76151
151,146941,675421,826685,800496,173063,630459,834749,958686,1040033,1095204,1068543,1105300,1029604,953048,997046,841468,647228,528040,439948,318396,152517,77560
152,149882,671084,826534,804294,166950,627380,826495,953276,1046810,1104529,1052931,1109902,1032699,961551,984260,852917,652431,527515,439521,321047,156434,80319
