period,Contributory_pensioners_share,Moratorium_pensioners_share,Retirement_coverage_for_legal_age,Retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,Survivors_benefit_coverage_legal_age,Survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,Mean_contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income
59,0.7362932708461043,0.2637067291538957,0.9923415659389576,0.9926894364677933,0.9950193208409966,0.9959387984507255,0.7240698792203192,0.8146163849328454,0.06574865265996283,0.07142384838002774,0.26827168671863844,0.17807305153494785,4875.0941836353486,3519.4761157496364,2591.7508554383071,4272.9611830211379,4341.3150109043481,3250.2849312528456,0.5710547369399483,0.6319139420827621,517.89170112150964,526.32939394052892,443.00139637351185,734.6034622772296,0.6839264017227394,0.4420480130504269,0.2418783886723126,0.31762403396789479,0.27576466155162022,0.30284061443738919,0.26979328532427488,0.3171070212568099,0.27474093528286037,0.30142640623463579,0.268312039647912
60,0.7283774832920804,0.27162251670791965,0.9929149960725385,0.9933186694791368,0.9951179263003312,0.9959932582980089,0.7174085584508726,0.8102093463660521,0.06926266179433763,0.07478432955657818,0.27550643762166593,0.18310932311308473,5291.8649547809227,3818.9204976083784,2800.659055888912,4615.1973388862598,4705.329641623347,3524.7348168384588,0.6213204514838429,0.6858257546011517,589.93806010439448,603.87698443607417,537.72174560580152,799.64761331495913,0.6849713578188664,0.455471568296042,0.2294997895228244,0.31142709266261326,0.27742412658819304,0.30128148414172767,0.27195485781855494,0.31115438686884184,0.27643924774724687,0.29983943629500059,0.27045228431323876
61,0.719282450899828,0.280717549100172,0.9928985786002993,0.9932668270869428,0.9950921487165996,0.9959220933100661,0.7089801980171084,0.79791392168957,0.07071495477240927,0.07618042110816448,0.2839183805831909,0.1953529053973728,4905.150931670426,3532.3766221450528,2605.4234857306806,4259.5770794478221,4348.0158710372943,3261.1768874610962,0.5740777328232028,0.6365382746494781,681.32503041270547,679.67073114639106,603.90968995513106,877.40759035494898,0.6481157679049727,0.4194388324732952,0.22867693543167752,0.31227637630254629,0.2770310782979557,0.30013774781929087,0.27235871247018079,0.31200516460017996,0.27610980651014816,0.29848387758835448,0.27056599910665674
62,0.7124512567227254,0.28754874327727464,0.9926010643959264,0.9933324311059731,0.9947847253686807,0.9959618259994749,0.7021059071509412,0.7900811515464775,0.0725247351129597,0.0775180703639509,0.2904951572449852,0.20325127955949565,5270.8526001804612,3787.9269976422565,2773.4999102072634,4552.7419726585458,4656.2353821831657,3486.4931780181578,0.6269346719517694,0.6938456310816934,590.95153019240399,598.2342246400259,523.07503684671303,809.35437478361428,0.6905377552393357,0.44679608037529356,0.2437416748640421,0.31062684610661134,0.27926896445520721,0.29651018471263396,0.27475976696098281,0.31012874587175038,0.27811646827057962,0.29508287284170259,0.27321612877155693
63,0.7044652121542194,0.29553478784578063,0.9926501051906614,0.9933352945254876,0.994819292666785,0.9959475895155704,0.695419498205571,0.7830142832242258,0.07602729038541213,0.0810410820078547,0.29723060698509035,0.2103210113012618,4696.596181056384,3378.5637971770002,2496.0826842989568,4046.2678916404016,4150.2778340276218,3120.1033553736961,0.6023777564931133,0.65776594486789,512.02576886861834,518.03652538690858,441.73654029279425,719.80125656925952,0.6686314296832544,0.4286692100214722,0.23996221966178227,0.31092381416010656,0.27876612414679108,0.29808703121153268,0.27516755831060075,0.31045243614636692,0.27764481067797347,0.29667219879377582,0.27363484249225067
64,0.6966092395947272,0.3033907604052728,0.9927453272403609,0.9934579792525315,0.994816905750537,0.9959589315270219,0.6883386266834084,0.7781870826025024,0.07887573312095707,0.08432677343556405,0.30440670055695246,0.2152708966500292,4717.7321104405864,3370.3328769735226,2495.894372749699,4043.647069705416,4152.9114018600376,3119.8679659371228,0.6330819436712105,0.692425791572395,514.74839077307138,518.51948771631703,453.48092047885342,693.73331451741694,0.6770226198858162,0.44784453284176823,0.22917808704404796,0.31124561985879362,0.28013894087240371,0.2975435064414943,0.27627455522988886,0.31077694809496315,0.27902567231417019,0.29613154935990676,0.27474847253712814
65,0.6876852251703013,0.31231477482969866,0.9924739893179374,0.9927008045014792,0.9945239136208877,0.995172288726571,0.6799154819996732,0.7688464640311405,0.0816116679117333,0.08687868878838208,0.3125585073182642,0.22385434047033867,4311.2203820731829,3049.1583012489682,2278.8271520446883,3676.4739480714302,3780.8539200102891,2848.533940055861,0.5690527552882624,0.6287574324937066,587.31931035970706,576.88514809591618,506.53170563047968,747.71596371172598,0.6579661736346273,0.41869334426519067,0.23927282936943658,0.31934741280588258,0.28121608400058906,0.30773071369559529,0.27774128576913731,0.31888909866927739,0.28036461973098936,0.30631416320812366,0.27550381140435154
66,0.6800901505352787,0.31990984946472134,0.9928542078045058,0.9930957814981011,0.9948892903027701,0.995548199954633,0.6734598269036276,0.7627157627683531,0.0846813575033447,0.08911013421296408,0.31939438090087824,0.23038001872974798,5013.5091795151075,3550.7192970097981,2608.0387228652735,4243.9754878364238,4381.4544172018759,3306.2995891838891,0.6685340876454684,0.7343756399449463,558.08224580294643,557.82964116254982,490.86350196851663,757.84579457342227,0.7152264076236263,0.4722131095587317,0.2430132980648946,0.31255032770180047,0.28440665331861786,0.30154820263717785,0.28107641952268764,0.31207938913976496,0.28355323307318014,0.30037924083171463,0.27938221859868967
67,0.6720958790136072,0.32790412098639277,0.9928908193143163,0.9930923843411905,0.994907536101471,0.9955202744980578,0.6666899401498065,0.7549766102688996,0.08865269198213743,0.09169966424797663,0.32620087916450974,0.23811577407229098,4579.7288538257717,3228.3960990355854,2389.9261799377759,3861.6835329108758,3998.0854063800257,3005.3253366743843,0.6175340849962031,0.6809934937963741,496.08608611290595,499.14568154949632,435.51894032445728,653.97368441250137,0.6876466794192695,0.44195786269496706,0.24568881672430246,0.31882127729975313,0.28568272359084929,0.30457085098981684,0.28208810999183648,0.3183588487627258,0.2848385222819409,0.30322729132430026,0.28035646848473733
68,0.6643118955659928,0.33568810443400715,0.9927474888092737,0.9929139397437636,0.9947490464094524,0.9953213653502383,0.6594939661092678,0.7464459294883358,0.09214275519406913,0.09541752553594064,0.3332535227000058,0.24646801025542783,4898.7775833911728,3436.7932512952329,2562.2677229566707,4114.4390173505481,4269.3397255555365,3200.642240763661,0.664042487281896,0.7299327619527278,536.93063139644232,539.14155356144238,478.09588893052336,708.15596797099772,0.7099710485011154,0.468349365214193,0.24162168328692227,0.31485743002899708,0.2866678041630516,0.30263979539551084,0.28239638158723573,0.31439580912337661,0.28583111139652118,0.301370060050904,0.28050807408025624
69,0.6558730639736755,0.34412693602632455,0.992736478481164,0.9926376449368003,0.9947302701934192,0.9950309591157878,0.6511091158598777,0.7374527234653928,0.09606207463544597,0.0992058253285667,0.3416273626212862,0.2551849214714075,4329.2451523319614,3033.8371931380402,2474.271186637206,3690.8986451088244,3828.9400188269801,2818.3461500430412,0.5775251141472425,0.6469633162753825,580.60581949418827,568.89244136718969,497.85205549601403,719.47554579902521,0.6676573112411188,0.41794644008979437,0.24971087115132448,0.31017368337714019,0.27660232847548538,0.28992277444376185,0.26798843605298583,0.30991382697729114,0.27592068663518687,0.28817955075112317,0.26555992658743616
70,0.646939704968426,0.35306029503157393,0.9924092939501239,0.9924778634398862,0.9944168849128333,0.9948605813018978,0.6420289758360171,0.7285696213168449,0.10124449080286185,0.10193575434212701,0.35038031811410675,0.2639082421230413,4869.0880569375677,3418.6341436560347,2780.1113551729572,4131.55332629847,4307.8892835604584,3160.4343474702187,0.6411229362453502,0.7146324236861906,521.51907036222065,524.45530144607631,454.78194336125233,700.03605539438922,0.6967808824711335,0.4474217054678919,0.24935917700324162,0.30631807555466539,0.27791067829412819,0.28847543259007213,0.26891553044545852,0.30601794821117473,0.27710860194052483,0.28694212631106536,0.26671600189129879
71,0.6418958189919909,0.35810418100800917,0.9920952930354386,0.9921082144475245,0.994094536993042,0.9944795486592205,0.6368218206410821,0.7227542398971697,0.1039433055103938,0.10389880918647705,0.35527347239435664,0.26935397455035476,4445.0890756297622,3112.0453138762714,2531.0560452238828,3759.6658448539861,3926.6126965719391,2874.2801862224951,0.5679361591771852,0.6398069558258466,470.89023128303904,477.2605514261142,407.05603133616142,635.45007796484504,0.657132995932655,0.40532187421191146,0.25181112172074344,0.31263809367156409,0.27865300326292175,0.29417815368119438,0.26980921195244517,0.31237393839543909,0.27788871473069243,0.29241852431524723,0.26736808333165912
72,0.6336797048469801,0.3663202951530199,0.992113387409185,0.992147956267406,0.994102203054467,0.9945015019397522,0.6286821185081899,0.7116290877692242,0.10965768063719396,0.10968203874639716,0.36343126890099503,0.28051886849818186,4785.9220212383898,3344.937927886559,2727.7828218011496,4031.9838622345396,4230.9417593851194,3087.389406678747,0.5994344653795383,0.6764686224963761,504.38837387234599,509.99444373627733,446.07410702159075,668.58688512463391,0.6889573401487566,0.44869706334644305,0.24026027680231357,0.30742733974850744,0.27894508772788312,0.28992899726843918,0.26990317035876876,0.30714653372001416,0.27816837883365109,0.28813650408701574,0.26748072635027242
73,0.6257108439061612,0.3742891560938389,0.9922468561470617,0.9922181731840647,0.9942189259707376,0.994550672269566,0.6208596177230132,0.7054515574802381,0.11644868092933854,0.11627030352921183,0.37138723842404847,0.28676661570382656,4450.2666804827686,3105.4312495619906,2524.3003442056988,3729.3983658124812,3936.8488245351932,2854.607262209277,0.5446842355233665,0.6164464871861512,586.53083574388756,575.30334315459174,502.63379977905225,746.79055727559592,0.6492358612083642,0.41406547780321995,0.2351703834051442,0.31802919638116994,0.28310763411751277,0.29918602910050079,0.27473982583280632,0.31779338875049884,0.28243047880987243,0.29749409201967392,0.27241858637894234
74,0.6176134822545452,0.38238651774545485,0.9922549436556566,0.9923357389313431,0.994146394368729,0.9945724739045085,0.6128300310354575,0.6978279991920984,0.12013423425368537,0.12018286426322947,0.379424912620199,0.29450773973924466,5023.9090661569808,3499.3081990970213,2846.5064335128595,4191.2996557304104,4439.1300688838137,3215.7901780091292,0.6035522306958082,0.6815888283515128,523.63964734013791,526.30095599604203,454.44340756074064,729.16803638348881,0.6917054367977981,0.4572790509039378,0.2344263858938603,0.30970177142072847,0.28346853305876324,0.29390309408639942,0.27510935757706723,0.3093971436130698,0.28268479969765664,0.29214050303727174,0.27279861248863785
75,0.6106844993244824,0.38931550067551757,0.9922640585283338,0.9922312310889064,0.9941793206611149,0.9944939301183394,0.6059602797800544,0.6898406274153515,0.12364849447714492,0.12271036230309436,0.3863037787482793,0.3023906036735549,4712.2286488279196,3278.079398817189,2660.1476778323895,3913.3217181780924,4158.3576722273037,3002.1338018732727,0.5466388074103289,0.6251916170493594,479.90620921112986,484.92415452316874,411.78787491184301,668.01146478895407,0.6558136880691411,0.4231645948245745,0.23264909324456656,0.31777132575360195,0.28478335196663185,0.29686638264041676,0.27649158222530118,0.31747195326204536,0.284005461903029,0.29512312268724811,0.27420093539142909
76,0.604039206495816,0.39596079350418395,0.992613205915904,0.9927494028475407,0.9941239035810651,0.9945250774393889,0.5995772932587107,0.6832304414230412,0.12693044993761407,0.12649199197730598,0.3930359126571933,0.3095189614244995,5191.9602823949363,3608.5620326454523,2920.2441235576143,4292.4497495254336,4577.4576824457226,3293.9763999878087,0.5918409349320621,0.675982850306689,531.02008838120014,533.87029078918169,461.44185116275872,713.00982424690312,0.6943729207546715,0.45481142176412387,0.23956149899054766,0.31324301208619543,0.28532464780850042,0.29589861092431358,0.27691457221781052,0.312776751423953,0.28449616377973036,0.29419724322485236,0.27463825574875389
77,0.5967693483806322,0.4032306516193677,0.9920646884203955,0.9922499064329104,0.9940050143030655,0.9945343863103177,0.5920337976600744,0.6739071349212402,0.1303243554585929,0.12971416910510403,0.4000308907603211,0.3183427715116702,4923.2316210959198,3422.0368096139077,2760.2668710261883,4051.0579354955794,4335.0298129508228,3107.9376818618575,0.5589869953921045,0.6346633497166767,631.84476138881939,621.58736237412984,543.9565778941095,803.42559503179518,0.6552555084286132,0.4210876666396629,0.23416784178895034,0.31852576677193545,0.28699203813943286,0.30069715816096126,0.27865404041355335,0.31816308064713938,0.28615380786923994,0.29925458739390032,0.27664199027990816
78,0.5895744924734119,0.4104255075265882,0.991976252608316,0.991676237163519,0.9939097362332711,0.9939543628985582,0.584843895677225,0.6657051633111932,0.13576389745309964,0.1336773524408511,0.4071323569310911,0.3259710738523259,5355.2476436778534,3730.1330316796589,2999.2158008118558,4388.2720788207753,4720.5249655701418,3373.2491419030121,0.6037817702304641,0.6867427986279205,547.98949412468039,554.22046410696157,486.15160730102332,738.97513255057675,0.6983451952132216,0.46569034958268546,0.23265484563053618,0.31580455439523364,0.28883216817098356,0.29649699859591699,0.28046096006598159,0.31540403010753776,0.28827234845167304,0.29511908424199151,0.27801734217618174
79,0.5803422115519289,0.41965778844807117,0.9918925559324298,0.9916271874754367,0.9938166349504941,0.9938941058660823,0.5756371195317216,0.6555531757165645,0.13904299711572235,0.13667227016477673,0.41625543640070817,0.33607401175887214,5160.4708018899673,3583.6503517941078,2885.6675316752899,4205.831892357236,4537.4067541818804,3236.5192315675799,0.5701479148661174,0.6551969801179959,517.40060026367519,524.503716399832,456.45023986321627,702.91762313986783,0.665474025963257,0.44347203695421794,0.222001989009039,0.31901743251901471,0.28889656859043805,0.29936433780940686,0.28027823476539926,0.31858859807927314,0.28830595866702918,0.29799017155037782,0.27778084297679234
80,0.5726423801776568,0.4273576198223432,0.9914761974601611,0.9916394803412145,0.993389166285773,0.9938880039324527,0.5677612896030791,0.6465702334661927,0.14407151706798177,0.14174712427802627,0.42371490785708205,0.3450692468750217,5554.5834037343466,3845.705470484842,3096.7044826757883,4504.1901182192514,4880.3917089457927,3467.9394651345842,0.6060535668660019,0.7010276982312336,555.28129453984673,557.28702198977601,495.93373395767964,726.10022513675813,0.6969161452656024,0.48598560320616346,0.21093054205943895,0.31513578891800964,0.29001208975647846,0.29824120771999724,0.28081853961479464,0.31487346314512377,0.2893409399173732,0.29680516955732494,0.27834334209667727
81,0.5652323412147954,0.43476765878520457,0.990880424105327,0.9911642652574637,0.9927840897362576,0.9933979601913987,0.5600776619809633,0.6387446162280038,0.1482676011360311,0.14673026276579113,0.4308027621243636,0.3524196490294598,5386.8625473885586,3732.4037712610148,2998.4753101656001,4348.4690199886709,4732.4500450903315,3354.0133187805573,0.5830310332518395,0.6765173239463451,679.80249369636908,667.50104087056457,595.34943693157697,868.9418216064098,0.6767513295440103,0.4637147039008282,0.21303662564318204,0.31678911602993137,0.29065240626094385,0.29869530591090004,0.28107157489722184,0.31640513972392886,0.28982061313058488,0.29653965831167023,0.27830337026875279
82,0.5589773100993777,0.44102268990062227,0.9908108161720539,0.9909490829802645,0.9927071467156035,0.9931815964687265,0.5538407648412238,0.6318087992340735,0.15027748258068355,0.1488952396354885,0.4369700513308302,0.359140283746191,5727.7150541435331,3943.841763449986,3183.3130614568245,4605.5760431403378,5016.9777170942289,3557.697134636202,0.6119979040394629,0.7102523854027856,580.12338671793441,579.4893426990958,517.73885314376207,786.66825855546585,0.6992907589387871,0.49647866171822197,0.2028120972205652,0.31565726149216955,0.28981102438730383,0.29559521989571419,0.28009674961235204,0.3151100152791948,0.28882885239051115,0.29364996631136081,0.2774550474164883
83,0.5502215169269251,0.44977848307307483,0.9909725420538652,0.9911534917607732,0.9930102625129976,0.9935486175098749,0.5452544153218088,0.6227895515032036,0.15405494093042257,0.15132634766894523,0.44571812673205635,0.3683639402575696,5595.1237562678134,3854.9661947050499,3106.9393416600542,4475.9919446594686,4895.7826456476378,3468.0189300316651,0.5961984573628166,0.6895733550725507,551.86300559447272,552.15575041794784,479.65172709920159,756.84316792677737,0.6931447406745816,0.473928271770336,0.21921646890424565,0.31521192734069636,0.28979244755180006,0.2957246883389954,0.28005777977556723,0.31466694905111919,0.28881495916309263,0.29380222997002642,0.27751092075033384
84,0.5419927457857573,0.45800725421424265,0.9912288153743769,0.9911621964760275,0.9933004642245125,0.9936013096581601,0.537238827346722,0.6144844529287561,0.16103318730247007,0.15701762668826677,0.45398998802765483,0.37667774354727146,5891.6238624209327,4043.3630395101009,3257.1400881477039,4685.0111826940765,5155.4535946290725,3633.0865438770084,0.6179691389377528,0.7191552865301046,579.25995302601439,577.58336578172577,511.17419654135057,787.47489583141532,0.7105804364331522,0.5051192881127667,0.20546114832038542,0.31601631244230438,0.29029120277497211,0.29862912478576598,0.28118273308718073,0.31545344663250685,0.28947930971193775,0.29672333437484244,0.27865147109935107
85,0.5356252838836704,0.4643747161163297,0.9911897933500022,0.9911256823194201,0.993334669764266,0.9936468402221826,0.5309063144456915,0.6075151854016825,0.16538785146189197,0.16073963001555958,0.46028347890431076,0.38361049691773763,5804.9666406283195,3986.7241911503884,3205.1014315885091,4597.6549722397358,5082.2813678239063,3569.1435395010421,0.5940561419938346,0.6997253088567883,719.41007954844451,707.27043116611799,632.19883360645633,964.34243758510763,0.7006641999237813,0.4968620553954158,0.20380214452836548,0.3155354772106026,0.29093972382526839,0.29983154751819069,0.28228165110139863,0.31497509388568962,0.29013271883184455,0.29763951591614746,0.27977230567832695
86,0.5270945757781116,0.47290542422188836,0.9909697675178835,0.9908034569459893,0.9931431728069215,0.9933149807556738,0.5223347892187727,0.598458315962523,0.16946686545922454,0.16536561406588363,0.46863497829911077,0.39234514098346635,6069.0873980125734,4174.9584139095286,3336.8519263813773,4776.9984232267325,5304.4849522704508,3712.9776805551637,0.6186966244237383,0.7251736319328455,589.53038688632012,583.61524065209926,512.24265839400141,832.07598184669951,0.7038871106128574,0.5060920911285528,0.1977950194843045,0.31627512733027441,0.29203413021908375,0.30065507717416229,0.28349590004807618,0.31579148763540671,0.29128554126924622,0.29875065653166194,0.28098761901379093
87,0.5223609309844233,0.47763906901557673,0.990502186538524,0.9903838212151053,0.9932369472093352,0.9934442349785966,0.5173996443023703,0.590597285422725,0.1721038889199859,0.167841099869046,0.47310254223615367,0.3997865357923802,6048.8730445584442,4144.0049225661378,3307.1237839691275,4739.3064802564177,5274.5310199932183,3675.7317571665349,0.6089213618395204,0.7205893536478052,569.01412981742305,572.28997227620221,505.19648435482543,797.35229001762502,0.7017437209955527,0.509223984019855,0.19251973697569763,0.31703350578245221,0.29306840090569691,0.30249039302614955,0.28480395725031615,0.31640777971823325,0.29232626259117439,0.30061274099940177,0.28232897425144587
88,0.5154550979427935,0.4845449020572065,0.9906140782287809,0.9905136353215976,0.9933295315119153,0.9935495920286619,0.5106170767169264,0.5833119763457454,0.1738298773655713,0.1697879133887484,0.47999700151185454,0.4072016589758522,6263.2833004606609,4279.0279271689888,3412.2695127550505,4881.8391039331,5442.361059910264,3789.8991861370168,0.6272266477660909,0.739031107569241,607.4332430199072,600.69629426706729,538.3813101547114,808.86809710444493,0.7246881355179736,0.5285537354014069,0.19613440011656677,0.31461016533893144,0.29394349245570728,0.30003584573801062,0.28546555237042137,0.31413222186978357,0.29320751127350264,0.29805465215768823,0.28305039525697145
89,0.5081135007218792,0.4918864992781208,0.9905962941474366,0.9905058856309708,0.9932938047960849,0.9935299002363706,0.5033353508213744,0.5769654995793033,0.17697020002361596,0.17363971552005084,0.4872609433260622,0.4135403860516674,6263.9400770737075,4285.2797779614202,3405.9801735716192,4858.1481850628288,5437.33979549992,3780.4244381716667,0.6169750498979852,0.7330491468736534,779.9276307187065,744.76600338612479,671.78239310897777,1020.0916702886609,0.7063792224102263,0.5170153994308928,0.18936382297933355,0.31667854925655026,0.29474642976013404,0.30165730644402955,0.28707694408348733,0.31633375357076648,0.29414891987903818,0.29932338766328115,0.28464439827499965
