period,Contributory_pensioners_share,Moratorium_pensioners_share,Retirement_coverage_for_legal_age,Retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,Survivors_benefit_coverage_legal_age,Survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,Mean_contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income
59,0.736293270846104,0.263706729153896,0.992341565938958,0.992689436467793,0.995019320840997,0.995938798450725,0.724069879220319,0.814616384932845,0.065748652659963,0.071423848380028,0.268271686718638,0.178073051534948,4875.09418363535,3519.47611574963,2591.75085543831,4272.96118302114,4341.31501090434,3250.28493125284,0.571054736939948,0.631913942082761,517.89170112151,526.329393940529,443.001396373512,734.60346227723,0.683926401722739,0.442048013050427,0.241878388672313,0.317624033967894,0.275764661551617,0.302840614437389,0.269793285324271,0.317107021256807,0.274740935282863,0.301426406234637,0.268312039647912
60,0.72837748329208,0.27162251670792,0.992914996072538,0.993318669479137,0.995117926300331,0.995993258298009,0.717408558450873,0.810209346366052,0.069262661794338,0.074784329556578,0.275506437621666,0.183109323113085,5291.86495478092,3818.92049760837,2800.65905588891,4615.19733888626,4705.32964162334,3524.73481683845,0.621320451483842,0.685825754601151,589.938060104395,603.876984436074,537.721745605802,799.647613314959,0.684971357818866,0.455471568296042,0.229499789522824,0.311427092662615,0.277424126588192,0.301281484141732,0.271954857818554,0.311154386868844,0.27643924774725,0.299839436295,0.270452284313231
61,0.719282450899828,0.280717549100172,0.992898578600299,0.993266827086943,0.9950921487166,0.995922093310066,0.708980198017108,0.79791392168957,0.070714954772409,0.076180421108165,0.283918380583191,0.195352905397373,4905.15093167042,3532.37662214505,2605.42348573068,4259.57707944782,4348.01587103729,3261.17688746109,0.574077732823202,0.636538274649477,681.325030412706,679.670731146391,603.909689955131,877.407590354949,0.648115767904973,0.419438832473295,0.228676935431677,0.312276376302546,0.277031078297964,0.300137747819282,0.272358712470181,0.312005164600177,0.276109806510149,0.298483877588353,0.270565999106659
62,0.712451256722725,0.287548743277275,0.992601064395926,0.993332431105973,0.994784725368681,0.995961825999475,0.702105907150941,0.790081151546478,0.07252473511296,0.077518070363951,0.290495157244985,0.203251279559496,5270.85260018046,3787.92699764225,2773.49991020726,4552.74197265854,4656.23538218316,3486.49317801815,0.626934671951769,0.693845631081693,590.951530192404,598.234224640026,523.075036846713,809.354374783614,0.690537755239336,0.446796080375294,0.243741674864042,0.31062684610661,0.279268964455206,0.296510184712635,0.274759766960985,0.310128745871746,0.278116468270575,0.295082872841702,0.273216128771557
63,0.704465212154219,0.295534787845781,0.992650105190661,0.993335294525488,0.994819292666785,0.99594758951557,0.695419498205571,0.783014283224226,0.076027290385412,0.081041082007855,0.29723060698509,0.210321011301262,4696.59618105638,3378.563797177,2496.08268429896,4046.2678916404,4150.27783402762,3120.1033553737,0.602377756493113,0.657765944867889,512.025768868618,518.036525386909,441.736540292794,719.80125656926,0.668631429683254,0.428669210021472,0.239962219661782,0.310923814160106,0.278766124146792,0.298087031211536,0.275167558310603,0.310452436146367,0.277644810677974,0.296672198793776,0.273634842492252
64,0.696609239594727,0.303390760405273,0.992745327240361,0.993457979252531,0.994816905750537,0.995958931527022,0.688338626683408,0.778187082602502,0.078875733120957,0.084326773435564,0.304406700556952,0.215270896650029,4717.73211044058,3370.33287697352,2495.8943727497,4043.64706970541,4152.91140186003,3119.86796593712,0.633081943671211,0.692425791572394,514.748390773071,518.519487716317,453.480920478853,693.733314517417,0.677022619885816,0.447844532841768,0.229178087044048,0.311245619858795,0.280138940872405,0.297543506441491,0.27627455522989,0.310776948094964,0.27902567231417,0.296131549359907,0.274748472537124
65,0.687685225170301,0.312314774829699,0.992473989317937,0.992700804501479,0.994523913620887,0.995172288726571,0.679915481999673,0.76884646403114,0.081611667911733,0.086878688788382,0.312558507318264,0.223854340470339,4311.22038207318,3049.15830124897,2278.82715204469,3676.47394807143,3780.85392001029,2848.53394005586,0.569052755288262,0.628757432493706,587.319310359707,576.885148095916,506.53170563048,747.715963711726,0.657966173634627,0.418693344265191,0.239272829369437,0.319347412805887,0.28121608400059,0.307730713695596,0.277741285769136,0.318889098669278,0.28036461973099,0.306314163208124,0.275503811404347
66,0.680090150535279,0.319909849464721,0.992854207804506,0.993095781498101,0.99488929030277,0.995548199954633,0.673459826903628,0.762715762768353,0.084681357503345,0.089110134212964,0.319394380900878,0.230380018729748,5013.5091795151,3550.71929700979,2608.03872286527,4243.97548783642,4381.45441720187,3306.29958918389,0.668534087645468,0.734375639944946,558.082245802946,557.82964116255,490.863501968517,757.845794573422,0.715226407623626,0.472213109558732,0.243013298064895,0.312550327701801,0.284406653318621,0.301548202637177,0.281076419522684,0.312079389139765,0.283553233073185,0.300379240831716,0.27938221859869
67,0.672095879013607,0.327904120986393,0.992890819314316,0.99309238434119,0.994907536101471,0.995520274498058,0.666689940149807,0.7549766102689,0.088652691982138,0.091699664247977,0.32620087916451,0.238115774072291,4579.72885382577,3228.39609903558,2389.92617993778,3861.68353291087,3998.08540638002,3005.32533667438,0.617534084996203,0.680993493796374,496.099943644247,499.151769066883,435.518940324457,653.962740221833,0.687691087940972,0.441957862694967,0.245733225246005,0.318821277299756,0.285682723590852,0.304570850989816,0.282088109991838,0.318358848762728,0.284838522281946,0.303227291324297,0.280356468484739
68,0.664311895565993,0.335688104434007,0.992747488809274,0.992913939743764,0.994749046409452,0.995321365350238,0.659493966109268,0.746445929488336,0.092142755194069,0.095417525535941,0.333253522700006,0.246468010255428,4898.77758339117,3436.79325129523,2562.26772295667,4114.43901735055,4269.33972555553,3200.64224076366,0.664040362715536,0.729907121259341,536.943778240664,539.14737626745,478.143943732499,708.187982842856,0.710015509398754,0.468495527087269,0.241519982311485,0.314855159138767,0.286667804163055,0.30263684380616,0.282396381587234,0.314393536703114,0.285831111396518,0.301367103087372,0.280508074080261
69,0.655873063973676,0.344126936026325,0.992736478481164,0.9926376449368,0.994730270193419,0.995030959115788,0.651109115859878,0.737452723465393,0.096062074635446,0.099205825328567,0.341627362621286,0.255184921471407,4329.00587728722,3033.57457811717,2474.27118663721,3690.7417110521,3828.74541752662,2818.34615004304,0.583662625899805,0.65387757539081,581.205778154166,569.250892600986,498.838107716821,719.481906462961,0.669473796835105,0.419973577178559,0.249500219656546,0.30957635536344,0.276580983674531,0.28952868134593,0.267978320259748,0.309316273951144,0.275899321721487,0.287784490163562,0.265549777234204
70,0.646939704968426,0.353060295031574,0.992409293950124,0.992477863439886,0.994416884912833,0.994860581301898,0.642028975836017,0.728569621316845,0.101244490802862,0.101935754342127,0.350380318114107,0.263908242123041,4839.13811566178,3396.79371173008,2763.35504253435,4106.26153144186,4281.29782430051,3141.3857486069,0.654740301871168,0.729147701408959,520.641407069276,523.70102617357,456.602368486307,695.985404103863,0.700846438235058,0.45204369491253,0.248802743322528,0.305305045165073,0.277852852035331,0.287734579330753,0.268878075803598,0.305004479525425,0.277050711449965,0.286199676543344,0.266678434564032
71,0.641895818991991,0.358104181008009,0.992095293035439,0.992108214447524,0.994094536993042,0.99447954865922,0.636821820641082,0.72275423989717,0.103943305510394,0.103898809186477,0.355273472394357,0.269353974550355,4416.52835635188,3089.84682113621,2515.8008410319,3735.86988615883,3901.14844882475,2856.95629834235,0.589235999806959,0.662637134255897,469.026256938514,472.781592049747,404.717965019717,632.20410491509,0.670886016265069,0.420242343282199,0.250643672982871,0.311028329186802,0.278462370930408,0.292648944931111,0.26969090969787,0.31076355527328,0.277697880417568,0.290885503214161,0.267249385576312
72,0.63367970484698,0.36632029515302,0.992113387409185,0.992147956267406,0.994102203054467,0.994501501939752,0.62868211850819,0.711629087769224,0.109657680637194,0.109682038746397,0.363431268900995,0.280518868498182,4784.89667000508,3342.4871023257,2729.05361351631,4031.79963476383,4230.17899809181,3088.8277282519,0.634313896310138,0.715858418210964,511.050010726283,515.767251415339,455.410973894699,668.065369244382,0.702477476565232,0.458767904324851,0.243709572240381,0.305574808044023,0.278672391419426,0.289549198069993,0.269737394572311,0.305293250900007,0.277895388781061,0.287965181028627,0.267526666105517
73,0.625685544928016,0.374314455071984,0.992179792662902,0.992218173184065,0.994151862486578,0.994550672269566,0.620792554238853,0.705451557480238,0.116448680929339,0.116270303529212,0.371387238424048,0.286766615703827,4445.52255881618,3103.37769022754,2525.47633957394,3726.8215045475,3934.1636383493,2855.93713760472,0.587705793969553,0.663255365007888,593.334198245946,579.918131097084,512.254427437813,746.297269855792,0.674744119220519,0.435583145225028,0.239160973995491,0.31195799504349,0.282583038444593,0.29541062508293,0.274342630815629,0.311720088150511,0.281857180968241,0.293709573249376,0.272020120114871
74,0.617609321980936,0.382390678019064,0.992244148277284,0.992335738931343,0.994135598990356,0.994572473904508,0.612819235657085,0.697827999192098,0.120134234253685,0.120182864263229,0.379424912620199,0.294507739739245,4922.97483141298,3426.83339502213,2794.25018239898,4108.97036956063,4350.9870546947,3156.75460475583,0.647841907972251,0.728952822246155,523.811450637479,524.374605732228,457.888787026456,711.759214613961,0.709759988596694,0.467769808230434,0.241990180366261,0.307564132521119,0.28276603647447,0.291273443038974,0.274575255420584,0.307212276101294,0.281973774888055,0.289707302263546,0.272470892199503
75,0.610680287529559,0.389319712470441,0.992253323873523,0.992231231088906,0.994168586006304,0.994493930118339,0.605949545125243,0.689840627415351,0.123648494477145,0.122710362303094,0.386303778748279,0.302390603673555,4615.59753084327,3207.31097866956,2611.31260638615,3835.28990034479,4074.06096610534,2947.02053882872,0.600004807868173,0.680274249839937,477.988377492549,478.774578212316,410.639367328133,651.624607011105,0.691658919418197,0.449480273487539,0.242178645930657,0.312179876251037,0.283914251093703,0.293393103386555,0.275811829299444,0.311878050144978,0.283127712024885,0.291705573642271,0.273519030349788
76,0.604133946193129,0.395866053806871,0.992602507628749,0.992749402847541,0.994113205293911,0.994525077439389,0.599664869934952,0.683230441423041,0.126930449937614,0.126491991977306,0.392937637693798,0.309518961424499,4960.91688815124,3446.5228068724,2797.57764781181,4104.52432003251,4376.02849653412,3155.52463699118,0.641743094699427,0.726275539348484,522.253047839341,523.749525814566,459.560111167191,680.069687424111,0.711277749388917,0.461252035061332,0.250025714327585,0.309325275384074,0.28436069672607,0.292835699620075,0.276152231164931,0.308971279477898,0.283523421283688,0.291190950709569,0.273873514800334
77,0.596862268982876,0.403137731017124,0.99205082718179,0.99224990643291,0.99399115306446,0.994534386310317,0.592117707658062,0.67390713492124,0.130324355458593,0.129714169105104,0.399933119523728,0.31834277151167,4701.34753178114,3270.4908803922,2644.31972954526,3872.08201094862,4143.43492306712,2977.30546138237,0.604197685688344,0.683213147704987,616.093994703558,600.618005374319,528.63331318303,769.285439547732,0.6858170274429,0.440635439893643,0.245181587549257,0.311996477856745,0.285873343084245,0.295497337025701,0.277741229748778,0.311630316791326,0.28502387554209,0.294173792988141,0.27572663351253
78,0.589733403208628,0.410266596791371,0.992123008923771,0.991676237163519,0.994056492548726,0.993954362898558,0.5850880784542,0.665705163311193,0.1357638974531,0.133677352440851,0.407034930469571,0.325971073852326,5051.43506061357,3531.56234339349,2838.24625248646,4143.43762024651,4459.64124209766,3192.11934798775,0.645511324488967,0.731588151602474,527.51487713606,530.172732223999,466.720801843407,688.857065789449,0.709888843206589,0.464008379334062,0.245880463872527,0.31317500480778,0.287754681126865,0.294673704116451,0.279703404268209,0.312810760645871,0.287298688979984,0.293292218571462,0.277257213652266
79,0.580501721914996,0.419498278085004,0.992038598414347,0.991627187475437,0.993962677432411,0.993894105866082,0.575880114585668,0.655553175716564,0.139042997115722,0.136672270164777,0.416158483828679,0.336074011758872,4866.05542443013,3389.85953350898,2730.79179549178,3970.31600883295,4285.12764748123,3062.7312791349,0.610764549776083,0.699463861774393,503.453098486592,501.140437397596,432.663349717651,670.12995032674,0.693382603756856,0.448601971121626,0.244780632635229,0.313426677371785,0.287715540373339,0.296314939426168,0.279419504489893,0.313031947318104,0.287228130971315,0.294934792340594,0.276919132958219
80,0.572277487568375,0.427722512431626,0.991527939296828,0.991640577885697,0.993441512853336,0.993888806297358,0.567429117954637,0.645843747835595,0.14363079527912,0.141253252584898,0.424098821342192,0.345796830050103,5191.17916488301,3606.79301419357,2909.36436524856,4215.1956058797,4567.83196585368,3257.29646182843,0.651613502400199,0.742685699973402,539.036603486004,535.4539742833,472.759874432496,700.246797116043,0.702141230473862,0.469885721486213,0.232255508987649,0.310147596378144,0.288523987937777,0.294579066430061,0.279531674196041,0.309883276398738,0.287890019945092,0.293206943858697,0.277052374328158
81,0.565963116544543,0.434036883455457,0.990967321022328,0.99118039776728,0.992868541936485,0.993410014364042,0.560850953399594,0.639313101052386,0.147117003060774,0.14515643240652,0.430116367622734,0.351867296714894,5029.10393448671,3495.71594448912,2816.45099453587,4068.73094826189,4425.38365817909,3150.29020143677,0.626462835702913,0.715601249292195,657.615596634996,638.653191042396,572.4820432857,817.812952089676,0.690667211184242,0.46577399350495,0.224893217679292,0.315636448941776,0.288746329527159,0.296777203870654,0.279274579542568,0.315252319034454,0.287966970819794,0.295037652658077,0.276504542022712
82,0.558958164562245,0.441041835437755,0.990355908593573,0.990729377225912,0.992245106497838,0.992951851546278,0.553567520930838,0.631495537862849,0.150403433766008,0.14806726666025,0.436788387662735,0.359233839363063,5280.09984532973,3651.88306863143,2951.15264800038,4252.93669878198,4636.67852759661,3298.03763697958,0.649934682695862,0.746418485640367,541.517377644067,537.363347238559,474.003366608408,724.24118362058,0.719744388562632,0.493597428834463,0.226146959728169,0.312107808124494,0.28940792403082,0.293968416308649,0.279511802909394,0.311339214238458,0.28823616855588,0.292227525512424,0.276656727368671
83,0.549922676401041,0.450077323598959,0.99097212361021,0.99103051446874,0.992673020904894,0.993025947460619,0.54495804245455,0.622721975552672,0.153970903166629,0.150627010021571,0.44601408115566,0.368308538916067,5164.69725816196,3561.49544038458,2877.96403366533,4135.4904886957,4523.85734707673,3214.90462064631,0.63431380245235,0.725310965892993,529.619087280703,525.509960627656,458.145055273049,728.724614720407,0.711211460854504,0.480936862722369,0.230274598132135,0.312849144835861,0.289130942639001,0.294126238483171,0.279518658635921,0.312084992103494,0.28822572581796,0.292405301608005,0.276784745046487
84,0.540969006184813,0.459030993815187,0.990867205565566,0.991043290526412,0.992608589860029,0.993090069017167,0.536028447455927,0.61381487673159,0.158517685643791,0.153126563196623,0.454838758109639,0.377228413794823,5378.50621098359,3696.6587900121,2988.47284062459,4281.40681773624,4704.03376514036,3335.310848498,0.658518865295189,0.750234146958715,549.43963802438,541.026623783631,477.130605625385,722.737133486235,0.730201775643855,0.500286334579185,0.22991544106467,0.312674070096793,0.288891322856078,0.295750988690392,0.279691670959008,0.311929441015379,0.287890554903046,0.294009622575759,0.276971938934903
85,0.534071166422122,0.465928833577878,0.990915011667345,0.991003455339456,0.992732199143248,0.9931357486944,0.529219136106369,0.605570750045021,0.162157230965975,0.156505492526562,0.461695875560976,0.385432705294435,5309.20482797459,3637.67122741819,2941.65616987788,4206.09564326872,4635.62617641631,3276.60875219365,0.632674283436797,0.732251978977593,682.405097195723,658.968261684614,593.787627180095,824.846890591225,0.719742167646624,0.491384372085306,0.228357795561318,0.314485674485404,0.28905569884014,0.296481396545548,0.280403314571729,0.313791774256767,0.288124379660124,0.294066190466025,0.277704298579562
86,0.526683637439402,0.473316362560599,0.990665594583237,0.990672076875175,0.992651643317654,0.992798705276749,0.521767358841167,0.597888469593676,0.168079330392194,0.163115878236071,0.46889823574207,0.392783607281499,5498.80820168399,3753.40120865397,3034.71243031202,4332.51135417725,4795.76136755226,3377.55497470488,0.658800871826966,0.758409886469246,562.258565310287,553.633849806234,490.153293975104,732.546355876495,0.733619497489449,0.499290667559053,0.234328829930397,0.313665791645578,0.290605372392304,0.298702093117824,0.282449360415031,0.313104880564296,0.289815292421267,0.296670099026098,0.279752414071836
87,0.520477274521047,0.479522725478953,0.990136690039547,0.990181502465063,0.992658362464107,0.992829312301543,0.515343645835074,0.588346574702226,0.17188894284421,0.166519736232266,0.474793044204473,0.401834927762837,5474.67097074339,3758.1662500454,3007.9931807154,4291.84291399077,4775.50285665068,3343.67377081627,0.653913294044412,0.751300061206345,551.216152665969,541.302920705996,470.28842403125,749.370955515877,0.725204090917651,0.490849312327421,0.23435477859023,0.313922084487551,0.2924366961958,0.299512888023652,0.284479129986142,0.31336367551124,0.291651879002206,0.297536943457756,0.281849739470451
88,0.513375130567144,0.486624869432856,0.990001426496828,0.990251269170219,0.992546671000723,0.992927526842729,0.508242111589468,0.58070618046097,0.173717380577661,0.168573277996922,0.48175931490736,0.40954508870925,5634.541320916,3847.49214744782,3083.16152224561,4392.9764595144,4893.70791386979,3424.52472727332,0.662050778612863,0.767312813485331,563.006587616856,555.637522534687,491.9958454218,720.164485514585,0.731277137481584,0.497356117840122,0.233921019641462,0.313499377294768,0.293226044514992,0.301039274547585,0.285311607559443,0.312944264808459,0.292305888755914,0.298932649813127,0.282704006078881
89,0.505516192070812,0.494483807929188,0.989885333279327,0.990131233335236,0.992438733184026,0.992824896195532,0.500403064266112,0.57360237973311,0.177483524180713,0.172528720132345,0.489482269013215,0.416528853602126,5650.01624700885,3848.70670017662,3078.16010038198,4378.2750261787,4896.80162965893,3415.96341545513,0.65682108253378,0.76273664486132,715.686507249836,695.729083257718,630.100223912799,881.056270108741,0.716932753585905,0.49561077624924,0.221321977336664,0.314227524410341,0.293816734156887,0.302431208859169,0.286389969814589,0.313805026066935,0.293035028405889,0.300333534400793,0.283706949098258
90,0.4972340184614,0.5027659815386,0.989936966795997,0.990053252202772,0.992477332062958,0.992751060675079,0.492230336023463,0.563608593433497,0.181349054617737,0.178194509005158,0.497706630772534,0.426444658769274,5755.83472466132,3931.38340852773,3132.26102499119,4436.79111840781,4987.17738862891,3471.33054006348,0.668785768478389,0.773772996578004,569.814219640954,569.651200295842,501.639064873503,777.808759697861,0.722400628350984,0.493548700468461,0.228851927882523,0.313828052286459,0.294431525063467,0.301329797851226,0.287273962467463,0.313407467187397,0.293727359685078,0.299157242337575,0.284524743363699
91,0.491151076016284,0.508848923983716,0.98986479468061,0.989921028066039,0.992396749384727,0.992605392440771,0.48617315901802,0.556920980369444,0.182898814604778,0.180571132657859,0.50369163566259,0.433000047696595,5771.53703563309,3941.19709227819,3136.06100260978,4430.47789204431,4988.48919371204,3471.33054006348,0.657809222550534,0.771070436975844,578.94705396472,568.119544956621,500.107322541596,791.336652010934,0.722355326046117,0.499780393253355,0.222574932792763,0.313253339097904,0.29476666560944,0.301796920228331,0.288061726229269,0.312833796209558,0.294065167244624,0.29965390249564,0.285259862683769
92,0.488418144161359,0.511581855838641,0.990038263320169,0.990223064559082,0.992575602322346,0.992885888439332,0.483552651219572,0.551858015170174,0.185950733965896,0.184353442623837,0.506485612100597,0.438365049388908,5873.0339888546,3985.39007208387,3180.77685532184,4495.72408808709,5068.78388880044,3513.46515841027,0.670451259142517,0.779807378063844,579.819884027835,573.460415796793,509.135049472743,770.635291160862,0.73013368083372,0.506857275345912,0.223276405487808,0.312692965967803,0.294916682691654,0.299970943660295,0.288397046571421,0.312252637032784,0.294185024996311,0.298153473483307,0.285938657178515
93,0.480022890162051,0.519977109837949,0.990630171091289,0.990987610280963,0.992616464229129,0.99300036209655,0.475525157808968,0.541889843138055,0.189272965986015,0.188256628676972,0.515105013282321,0.449097767142908,5889.89822575689,3997.18706617127,3186.2817583145,4484.07954890591,5078.50289942673,3513.46515841027,0.668854966938691,0.780455949166258,729.776515392178,710.845189844473,643.00694152718,918.790347868296,0.728479286940441,0.509106534738541,0.2193727522019,0.311038288589612,0.295164813207307,0.299657555568952,0.288794066538792,0.310599112922243,0.294398509429742,0.297849162065055,0.286398759961327
94,0.474314176750444,0.525685823249556,0.990240824491672,0.99058475209102,0.992225304320769,0.992590964307201,0.469685261453448,0.533294474629702,0.191322072652553,0.190780794875578,0.520555563038224,0.457290277461318,5998.98794798766,4062.98248721352,3235.44023613331,4546.23009399208,5160.10066303814,3561.72214430735,0.675365205663099,0.789925515892217,587.144530668612,579.429499584633,516.645665345429,763.703917305049,0.730596876840082,0.508878317989489,0.221718558850592,0.313240218699699,0.296069782304416,0.301896253084066,0.28976480043677,0.312812735926732,0.295315307589495,0.300027359931463,0.287307040449412
